#{"t_start": 1658138944.8868062, "env_id": null}
r,l,t
-1,738,13536.248493
1,875,13536.85149
4,479,13537.171674
-1,914,13537.823924
-2,709,13538.272924
2,673,13538.704103
-1,797,13539.253105
2,673,13539.6991
-2,657,13540.121102
-3,659,13540.565099
4,615,13540.991098
3,547,13541.363104
-1,851,13541.8979
4,493,13542.216901
3,670,13542.669896
-1,868,13543.236896
4,510,13543.559901
1,802,13544.077899
1,798,13544.605899
-3,714,13545.086901
3,552,13545.453899
2,679,13545.917901
3,657,13546.353899
-4,619,13546.754899
4,514,13547.075902
4,536,13547.402696
-2,761,13547.905694
-2,745,13548.414692
4,556,13548.794933
-4,590,13549.168936
-2,728,13549.669758
-1,805,13550.205769
-4,601,13550.606771
4,545,13550.965775
-1,755,13551.471774
3,658,13551.912774
1,811,13552.491768
3,627,13552.944767
1,885,13553.58277
-2,637,13554.002771
4,698,13554.49201
5,418,13554.798015
3,607,13555.22301
4,555,13555.588012
1,775,13556.163009
5,513,13556.489012
4,533,13556.821037
-2,817,13557.321015
-1,788,13557.85509
2,806,13558.367089
2,679,13558.779092
3,580,13559.161086
-5,461,13559.48409
3,601,13559.874261
-2,738,13560.343356
4,654,13560.787356
2,789,13561.297355
4,456,13561.573352
-4,509,13561.908354
-1,848,13562.451352
2,715,13562.955353
3,680,13563.382354
5,413,13563.659353
3,640,13564.075384
-3,541,13580.062788
2,782,13600.331438
5,400,13611.06966
-1,773,13630.824689
3,589,13646.17892
-4,498,13658.913096
-4,531,13672.930609
-2,738,13692.125823
1,807,13713.116452
4,522,13726.630296
1,864,13751.092582
1,994,13778.001306
3,595,13793.973308
4,514,13807.939647
1,838,13829.983214
-1,859,13852.159004
1,724,13870.833273
-4,477,13883.043272
-4,540,13897.729499
1,769,13918.39572
-1,825,13940.422492
-1,769,13961.072361
1,802,13982.393862
-4,545,13996.693203
3,605,14012.731765
-1,686,14030.735489
-2,681,14048.912141
3,560,14063.805548
1,837,14085.94764
1,839,14108.21909
2,663,14125.646673
1,780,14145.718152
-1,778,14165.826314
3,616,14181.744389
3,687,14200.126773
-2,765,14220.325653
3,731,14239.759787
-2,716,14258.731806
2,704,14277.106591
2,814,14298.348536
2,679,14316.055411
2,714,14334.789592
3,657,14352.275883
-5,485,14364.856995
2,749,14384.358102
-1,895,14407.654255
3,525,14421.627655
4,537,14435.570537
3,629,14452.125024
-2,721,14471.116128
2,619,14487.589052
-3,623,14504.038712
-1,764,14524.300081
5,421,14535.310715
-2,643,14552.830374
1,742,14572.681035
-2,691,14591.113633
1,759,14611.200797
4,530,14625.423656
4,517,14638.977012
2,609,14654.861627
3,559,14669.510436
