x_agent,y_agent,xdot_agent,ydot_agent,x_ball,y_ball,xdot_ball,ydot_ball
0.21679,0.42145,0.00000,-0.46866,-0.98494,0.54454,1.02574,-0.60067
0.69037,0.35689,-1.75000,0.79767,0.31687,0.54143,0.11914,-2.20688
0.20807,0.15000,0.00000,0.00000,-0.30681,1.14337,-1.54115,0.39638
1.50845,0.41069,-1.75000,0.11991,-1.01748,1.50863,-1.57242,-0.33608
0.58539,0.34260,0.00000,-0.85222,0.45236,1.13079,-1.15503,1.08443
1.61900,0.39009,-1.75000,0.77539,1.51073,0.64198,-1.30637,-1.41071
0.20673,0.47613,0.00000,-0.08354,-0.67721,0.87889,0.80274,-1.52117
0.20000,0.15095,0.00000,-0.00035,-1.00573,1.20390,0.95217,0.58679
2.04274,0.44612,0.00000,-0.38083,2.02689,1.06456,-0.13506,1.47700
1.71993,0.41424,1.75000,-0.16631,-0.15852,1.25798,-0.22522,-1.36759
1.16328,0.42020,-1.75000,-0.54599,1.01784,1.27387,-0.46241,0.69174
0.20000,0.43537,0.00000,0.57146,-0.45646,0.86975,-1.32694,-1.25676
0.20000,0.44314,0.00000,-0.41498,-0.64737,1.21579,0.17325,0.88988
0.41460,0.21430,0.00000,-0.02205,-0.04998,1.82839,-0.12627,0.62001
1.37780,0.43190,1.75000,0.57079,1.42371,0.73586,1.35135,1.56251
0.21307,0.43955,0.00000,0.03709,-0.07322,0.95212,-0.53942,1.63260
0.74061,0.39145,-1.75000,0.48487,-0.81698,0.87164,1.67159,-0.24727
1.90769,0.46875,-1.75000,0.29095,1.88903,0.98706,-0.33972,1.45121
2.02341,0.42468,0.00000,-0.52225,1.91982,1.26233,-0.41705,0.61942
0.62730,0.36345,1.75000,0.86493,0.32497,0.59088,1.54383,-1.47028
0.77634,0.29482,0.00000,-0.97813,0.60016,1.70942,1.19284,0.43661
0.20000,0.15000,0.00000,0.00000,-1.32269,1.26990,0.87498,-0.30496
0.21901,0.21810,0.00000,1.29480,-0.23171,1.09634,-1.55528,-0.18145
1.92110,0.34955,1.75000,0.89655,-0.01186,1.22607,-0.53857,1.99650
0.27868,0.29080,-0.07241,-0.98022,-1.90794,0.45149,-1.07303,3.62658
0.20103,0.38876,0.00000,0.78831,-1.18222,1.09075,0.46164,-1.19216
1.83853,0.30650,-1.75000,-0.92624,0.02390,1.60214,0.11777,0.62105
1.50776,0.45358,-1.75000,-0.31935,1.40458,0.77679,-0.19134,-1.91240
1.36875,0.44527,-1.75000,-0.40382,1.19221,1.18119,-0.73952,0.83784
1.43655,0.42925,0.00000,0.60115,1.35000,0.83844,-0.47282,1.68607
0.61660,0.23514,0.00000,1.25237,0.39602,0.53252,1.97784,-0.98692
1.81607,0.37839,-1.75000,0.58853,-1.79526,0.98637,-1.34327,-1.72923
1.80393,0.35925,-1.75000,-0.64692,-1.08528,0.99471,1.31190,-0.68152
1.95259,0.22972,1.75000,1.26010,1.70843,1.26964,-0.45346,-0.15259
1.15806,0.35910,-1.75000,0.89280,0.94770,1.02280,-0.12294,-1.18851
0.30052,0.27109,1.75000,-1.06117,-0.16353,0.64000,2.15243,0.08927
0.97012,0.46880,0.00000,-0.02533,0.83490,1.14134,-0.02399,1.04399
0.79809,0.40838,0.00000,-0.59202,0.66863,0.90301,-1.57672,1.15440
0.20173,0.44695,0.00000,0.47348,-2.17561,0.98271,1.09670,-0.94829
1.00952,0.22986,1.75000,1.26363,0.57461,1.10527,0.83375,-0.90556
1.68792,0.40718,1.75000,0.50163,0.08457,0.62070,1.96412,-0.60819
0.20000,0.27508,0.00000,1.15137,-0.88672,1.27584,0.59331,-0.57616
0.23611,0.25148,0.00000,-1.10424,-2.02581,1.19785,-0.73347,0.06351
1.20587,0.15720,1.75000,-0.00635,1.12366,0.66318,2.00745,-0.76734
1.64343,0.42186,-1.75000,0.19856,-0.01458,1.17850,0.88281,2.08840
2.08017,0.40564,0.00000,0.66452,2.12697,0.65800,0.54246,2.27801
1.33517,0.47391,0.00000,-0.10848,1.18049,1.14505,-0.52807,1.11802
0.71043,0.35339,0.00000,0.91509,0.40224,1.13266,-0.36499,-0.98044
0.22645,0.41976,0.00000,0.64375,-0.00789,0.67255,-1.37675,1.45229
0.97696,0.23680,1.75000,-1.14637,0.69831,1.12966,0.99385,-0.23222
1.29590,0.30181,-1.75000,1.05460,-0.34645,1.72485,-0.63728,0.21274
0.20000,0.35054,0.00000,0.92722,-1.03002,0.70018,-1.97754,-0.75854
0.20000,0.15000,0.00000,0.00000,-0.46302,0.79777,-2.00662,-0.06110
1.28772,0.34407,0.00000,0.18509,-0.05045,1.27742,-1.05563,1.58607
2.00822,0.30159,0.00000,1.05628,-0.00118,1.14625,1.55853,1.11702
0.20000,0.35885,0.00000,-0.79265,-2.06169,0.66911,-1.74038,0.08423
0.20250,0.43829,0.00494,-0.31631,-0.42464,0.61190,3.12576,3.52684
0.20360,0.36419,0.00000,-0.77648,-2.18762,0.71603,-0.47817,-1.90564
0.20066,0.36939,0.00000,0.86297,-1.39666,0.42043,-1.79301,-1.34107
0.20959,0.46705,0.00000,0.15226,-1.71371,0.47167,-1.44889,1.38265
1.89412,0.41298,1.75000,0.19902,0.08693,1.36715,0.85463,1.02632
0.67115,0.15175,1.75000,0.00040,0.46765,0.85774,1.85868,0.24378
1.82877,0.29864,1.75000,-0.96636,-0.01807,1.23937,0.68718,1.43744
1.40006,0.44667,-1.75000,0.48650,1.30352,0.67872,-1.81989,1.15926
1.70267,0.38656,-1.75000,0.03198,1.53406,0.65717,1.58370,-1.49337
0.88943,0.46268,0.00000,0.37339,0.77676,0.97241,-0.08492,1.45371
1.43258,0.35467,-1.75000,-0.79833,1.32624,1.34340,0.01353,0.43395
1.18216,0.43169,1.75000,0.50639,-0.00717,1.21698,-0.54083,1.95237
0.20258,0.45752,0.00000,-0.03873,-1.55232,0.53737,-2.10115,0.32711
1.00870,0.30363,0.00000,1.07147,0.81423,0.60948,1.75444,-1.31729
1.29810,0.28894,-1.75000,-0.99258,1.80993,0.56300,1.06311,-1.94359
0.20000,0.38705,0.00000,-0.69440,-0.60349,1.02181,1.13440,0.93487
1.60748,0.25179,0.00000,1.21202,1.36966,0.71582,1.31503,-1.61078
0.77874,0.15000,1.75000,0.00000,0.51008,1.00922,1.68601,0.02401
1.30602,0.40314,0.00000,0.65085,1.44311,0.58782,2.30771,1.02281
0.83583,0.47977,-1.75000,0.09216,0.74735,0.74177,-1.55773,1.54115
1.55601,0.23567,0.00000,0.01753,-0.00040,1.20256,0.92203,2.13675
1.34045,0.33547,-1.75000,0.84081,-1.70463,0.85576,0.71877,1.78586
1.45363,0.33754,1.75000,-0.82926,-0.65857,1.52200,-0.66738,-0.92392
0.49888,0.47017,-1.75000,-0.21072,0.39911,0.93396,-1.56639,0.82745
0.20147,0.45698,0.00000,-0.28398,-1.93453,0.60977,-1.73444,1.00918
0.92327,0.32838,1.75000,0.97061,-0.02618,1.20247,-1.42138,1.26080
0.49758,0.47593,0.00000,-0.06206,0.25410,0.90574,-1.42782,1.18988
0.58434,0.35936,1.75000,-0.75517,-0.16204,1.36652,-0.68642,0.90583
1.36901,0.37003,0.00000,0.85188,1.06987,1.30141,-0.92279,-0.39993
1.21878,0.28739,1.75000,-1.00102,-0.66665,1.60804,-1.39372,0.15984
0.37368,0.28290,0.00000,-0.13548,-0.64084,1.29973,-0.76211,-0.95147
0.67242,0.35363,0.00000,-0.78503,-1.02909,1.60281,-1.25956,-0.70563
0.20000,0.44693,0.00000,-0.08479,-1.32896,0.91552,-0.67386,1.66838
0.20000,0.43992,0.00000,-0.38942,-0.71435,0.62678,1.80078,2.09979
0.20000,0.43338,0.00000,0.57962,-0.68689,1.03197,-0.66373,-1.08381
0.31288,0.15471,1.75000,-0.00299,-0.31236,1.35219,0.62709,-0.12375
2.18226,0.34276,1.75000,0.34009,2.28384,0.57954,-1.66486,1.10572
0.81355,0.41815,-1.75000,0.14305,0.35100,1.27312,1.56463,0.70528
0.20000,0.27450,0.00000,-1.05403,-0.97645,1.29515,0.38870,0.96077
1.85090,0.46391,-1.75000,0.33351,1.70421,0.97381,-0.47267,-1.37795
1.36177,0.31180,-1.75000,0.99242,-1.69212,1.10844,-0.20021,-0.11756
1.52905,0.23025,0.00000,-1.16418,1.35278,1.26524,-0.95963,0.59812
0.20000,0.15826,0.00000,-0.00116,-1.95883,1.03067,0.73826,1.09249
0.33691,0.43393,-1.75000,0.57330,0.02033,0.87880,0.74316,-1.60834
2.04721,0.29514,0.00000,-0.99398,1.96827,1.27355,0.46927,0.01026
1.75760,0.30087,1.75000,1.07564,1.76270,0.56599,1.08971,1.81620
0.52478,0.39271,1.75000,-0.62881,0.46555,0.97590,0.48890,-0.03373
0.20902,0.40829,0.00000,-0.60711,-0.26742,0.99986,-1.52439,0.85116
0.21635,0.21847,0.00000,-1.19428,-2.09601,0.64159,0.17930,2.18286
0.24060,0.45048,0.00000,-0.37957,-0.97503,0.95103,0.30414,1.64990
2.03899,0.25256,1.75000,1.20094,1.87780,0.87435,0.82770,-0.83216
0.46538,0.28937,0.00000,1.09695,-0.00068,1.22093,0.00421,2.13549
0.62787,0.30429,0.00000,1.04530,0.94618,1.54838,1.37861,-0.46786
0.94760,0.32130,-1.75000,-0.91927,0.80662,0.82500,-1.88839,-0.26967
1.80553,0.41315,-1.75000,-0.05866,-0.05754,1.33556,-0.67702,1.34802
1.96403,0.26396,0.00000,-1.06859,-0.00888,1.21328,-0.80244,2.04564
0.20257,0.21151,0.00000,1.31119,-0.88251,1.12475,-1.04840,-0.92568
0.20000,0.15000,0.00000,0.00000,-1.77966,1.33549,-0.52688,0.39114
0.20395,0.44121,0.00000,0.51797,-0.46434,0.63668,2.07192,0.55968
1.31607,0.35712,1.75000,0.53924,1.94944,0.35900,-1.40385,-1.59927
1.62699,0.31879,1.75000,0.98679,-0.55007,0.83428,1.71435,-0.07890
0.32857,0.46815,0.00000,0.31633,0.08856,0.78491,0.64724,-1.78809
1.79406,0.38932,-1.75000,0.03531,0.48843,1.20572,0.55311,-1.44027
2.08554,0.42034,0.00000,-0.31538,0.43741,1.11693,1.02057,-0.53781
1.11852,0.47176,0.00000,0.26018,0.93325,0.78531,0.11244,-1.77606
0.20027,0.15000,0.00000,0.00000,-0.53311,1.25662,-0.75928,0.05089
2.24820,0.15000,0.00000,0.00000,2.13480,1.26169,0.03227,-0.90278
1.80852,0.28323,0.00000,1.10446,-1.32548,0.94594,0.96851,-1.09351
0.20000,0.43770,0.00000,0.55938,-1.06848,0.74865,-1.54295,-1.30868
0.20100,0.41887,0.00000,-0.55799,-0.03247,0.93724,-1.60083,0.18441
0.29154,0.47229,-1.75000,-0.15747,0.12178,0.80377,-1.87207,0.55870
0.20185,0.48060,0.00000,0.05467,-1.74864,1.01629,-0.33285,-1.40172
0.33175,0.40230,0.00000,0.69317,-0.40161,0.59488,0.59463,0.19100
1.84492,0.37596,-1.75000,-0.72424,1.87305,0.95329,-1.32537,-0.08976
1.95535,0.43511,1.75000,0.05162,0.85257,0.53990,1.99265,-0.80147
0.42974,0.31870,0.00000,0.99475,0.91503,0.65732,0.58548,-2.09440
1.70645,0.31163,0.00000,-0.86280,-1.70367,1.07800,0.32363,-1.06797
0.20172,0.29926,0.00000,-0.98578,-1.12899,1.31966,-0.10693,0.92290
0.20000,0.20059,0.00000,0.01868,-1.87414,0.89405,0.84404,1.64022
1.98431,0.38371,-1.75000,0.76167,-0.00917,1.28235,0.37764,1.21771
0.82863,0.16119,1.75000,0.01177,0.47403,1.19443,-0.66752,-0.48483
1.53400,0.32704,0.00000,-0.88795,1.45187,0.60715,-0.14950,-2.16504
0.37299,0.46606,-1.75000,0.23623,0.17210,0.73080,0.65676,-1.92990
0.59468,0.31129,1.75000,-0.92944,1.62991,0.53091,0.97494,-1.99116
1.54560,0.41141,1.75000,0.41074,0.83212,0.51022,0.54017,-2.14519
0.20000,0.35225,0.00000,0.92189,-0.90705,0.86512,-1.33013,-1.32252
1.06987,0.38551,0.00000,0.74452,0.00000,1.20000,-1.58978,2.17187
0.20706,0.32392,0.00000,0.99699,-1.10754,0.42835,-1.35529,1.39431
0.28033,0.41115,0.00000,-0.58889,-0.05239,0.96154,1.33036,1.31842
0.66980,0.15702,1.75000,-0.00863,0.16703,0.90021,1.51774,-0.85704
1.45563,0.41024,-1.75000,-0.58804,1.39942,0.85790,-1.66629,1.08101
1.04927,0.15889,0.00000,0.00504,0.67844,1.06074,1.14769,-0.94934
0.60798,0.39717,0.00000,0.74714,0.45862,0.68766,-0.98195,1.75550
0.22421,0.31259,0.00000,0.00531,-0.00460,0.79080,0.16215,1.51694
0.28996,0.45483,1.75000,-0.34358,-0.01279,0.79049,1.67166,1.22640
0.34271,0.25152,-1.75000,-1.10637,0.13167,0.50408,-1.87290,-0.85603
1.80228,0.37613,1.75000,0.68567,-1.67274,1.01498,-1.25608,-1.76665
1.81088,0.32047,1.75000,-0.88850,0.46997,1.67428,0.89201,0.09807
0.20000,0.26061,0.00000,1.18739,-2.02165,1.28347,-0.53471,0.23321
0.20000,0.36296,0.00000,-0.77346,-1.34567,0.67126,0.67249,0.44575
0.20086,0.35325,0.00000,0.91775,-0.80552,1.21332,0.61793,-0.81868
0.74118,0.15000,0.00000,0.00000,0.47223,1.18611,-1.28269,0.47741
0.98965,0.37379,0.00000,0.83627,0.87371,0.54224,-1.76588,3.00288
0.84122,0.42873,-1.75000,0.60284,0.68174,0.60435,-1.92308,0.98424
0.28028,0.25182,0.00000,-1.10825,-0.01699,1.14245,-0.11191,1.59718
0.70936,0.25988,0.00000,-1.08115,0.54249,1.14941,0.67451,-0.19162
1.89145,0.40221,1.75000,0.26300,-0.02999,1.28353,-0.63295,1.35127
0.62666,0.40582,1.75000,0.15495,1.82119,0.54693,1.05103,-1.95523
0.42206,0.15637,1.75000,-0.00169,-0.13360,1.24229,1.11154,0.41115
0.20000,0.28579,0.00000,1.10752,-0.75360,0.41446,1.82293,-1.14477
2.00621,0.40606,-1.75000,0.69286,1.85453,1.12507,-0.28183,-0.99175
0.85544,0.24510,0.00000,0.01817,-0.04640,1.25047,-1.46425,1.40583
0.95861,0.40703,-1.75000,0.65015,0.47897,0.79684,1.78419,-0.38640
0.20000,0.15000,0.00000,0.00000,-1.16465,1.44519,-0.20982,-0.19717
0.38292,0.39540,0.00000,-0.64952,0.26585,0.95658,1.04652,1.30431
1.96214,0.44084,-1.75000,-0.22652,0.64137,0.38853,-1.95628,-0.91147
1.56348,0.29145,0.00000,-0.98800,0.32888,1.43253,0.43614,-0.90809
1.58999,0.31689,1.75000,-0.90347,-0.03689,1.27105,-0.77921,1.47755
1.93514,0.22284,1.75000,-0.02255,1.35702,1.41532,1.59432,-0.97468
1.48000,0.43941,0.00000,-0.44633,1.34892,1.25808,-0.11233,0.63863
1.16307,0.28742,0.00000,1.10071,-0.07696,1.27803,-1.51447,1.26945
1.53201,0.28857,0.00000,1.11365,1.23385,1.17556,-0.41130,-0.84753
1.09927,0.41870,0.00000,0.64674,1.01461,0.60513,-0.80319,3.21232
0.20000,0.40335,0.00000,-0.63137,-0.52356,0.67813,-2.11525,-0.22468
1.62840,0.31622,0.00000,1.01414,0.73104,1.54788,0.66619,-1.24873
0.74119,0.41601,1.75000,0.51645,-0.36341,1.67315,-0.63112,0.08389
0.20347,0.45358,0.00000,-0.34555,-0.56209,0.60108,0.57449,-2.12398
0.52643,0.15204,1.75000,0.00108,0.04183,0.99972,1.64362,0.07243
1.73058,0.33243,0.00000,0.95523,-1.10182,0.91459,1.33540,0.97572
1.47070,0.35642,-1.75000,-0.80221,1.45665,0.95693,-1.11422,1.30850
1.79346,0.33096,1.75000,0.95026,-0.06615,0.80045,1.40256,-1.04733
0.37621,0.31554,1.75000,0.07165,0.07945,0.71703,0.44706,1.79272
1.71262,0.28469,-1.75000,1.10813,0.04934,1.26376,1.10023,1.21179
0.92608,0.26591,0.00000,1.17149,0.50020,1.04852,0.90522,-1.19515
0.70535,0.43063,1.75000,0.39277,-0.00738,1.20148,-1.60114,1.98650
0.20218,0.44525,0.00000,-0.40393,-0.79314,1.19359,0.54711,0.85370
0.63404,0.20794,0.00000,1.31782,0.32103,1.07786,-1.48978,-0.00322
0.20049,0.47991,0.00000,0.11856,-0.28839,0.85438,-1.45191,-1.30820
0.48315,0.32860,1.75000,0.97109,-0.01858,1.17447,-1.11114,1.83386
0.21308,0.32952,0.00000,-0.89499,-0.83765,1.18355,0.45284,1.19464
0.65049,0.38617,-1.75000,0.68706,0.46306,0.46817,-5.48912,1.41601
0.20000,0.25816,0.00000,1.19635,-1.33587,0.55159,-1.97023,-1.02150
2.05549,0.43501,0.00000,0.06598,2.03449,0.66395,1.14312,-1.91659
0.45946,0.45154,0.00000,0.37137,0.35638,1.57746,1.25037,0.86294
1.57148,0.33138,-1.75000,0.95689,1.41534,0.67153,0.91238,-1.99443
0.20000,0.44665,0.00000,-0.39320,-1.70696,0.66294,-1.70970,0.62403
0.73898,0.43949,-1.75000,-0.41882,0.62053,0.68283,-0.33164,-2.08767
1.53976,0.40735,-1.75000,-0.32119,-0.77110,0.88717,0.97822,1.34838
0.20000,0.44715,0.00000,-0.19640,-1.23490,0.60178,3.33335,1.49292
1.75652,0.42015,-1.75000,0.07089,0.36944,0.54285,1.45794,-1.45919
1.87090,0.33917,-1.75000,-0.82535,1.10470,1.40468,1.46613,-0.73185
0.21298,0.31658,0.00000,1.02170,-2.22794,1.10775,1.11228,0.85182
0.20149,0.46661,0.00000,-0.24165,-0.25548,0.76046,1.34189,1.66501
1.51320,0.40997,-1.75000,0.68578,1.34161,0.95290,-1.31144,-0.89215
0.65789,0.36108,-1.75000,0.81230,1.92794,0.57291,1.12047,-1.90990
0.20000,0.43818,0.00000,-0.45881,-0.25832,0.77356,-2.01787,0.29626
0.31433,0.15000,0.00000,0.00000,-0.10963,0.60238,1.98612,0.50839
1.85787,0.27840,0.00000,1.12925,0.00006,1.20848,0.41285,2.13833
1.91126,0.36703,-1.75000,-0.71102,-0.00149,1.20786,-0.45700,2.10589
1.01563,0.30257,0.00000,-0.95426,0.90864,1.11498,1.51495,-0.28253
0.20000,0.30145,0.00000,-0.95905,-2.16316,0.42187,-0.34406,-0.43390
0.20000,0.46270,0.00000,-0.11499,-0.58655,0.69908,1.73224,1.26682
0.57573,0.30018,-1.75000,-0.96024,-0.10441,1.08301,1.45736,1.24482
2.23605,0.37021,0.00000,-0.75650,2.24863,1.16985,0.84941,0.09111
0.21931,0.22234,0.00000,-1.18351,-0.66875,0.93477,1.50354,-0.74439
2.06172,0.39013,0.00000,0.26220,-1.26863,1.01148,0.53710,-0.96841
0.20306,0.15158,0.00000,0.00083,-0.73642,1.20182,1.33899,-0.07084
0.60582,0.15000,1.75000,0.00000,0.12215,0.92845,1.71065,-0.42866
0.77404,0.46099,-1.75000,-0.27803,0.67787,0.75738,-1.79846,1.18588
0.20000,0.26199,0.00000,1.17485,-2.19853,0.72665,-1.44186,-0.11660
0.66004,0.17067,1.75000,-0.00493,0.20679,1.33136,0.30940,-0.05477
1.07902,0.41248,1.75000,0.37440,-0.31518,1.57659,-0.33968,-1.03715
0.70597,0.42909,0.00000,0.60125,0.41393,0.86165,0.84930,-1.63858
1.77264,0.29272,1.75000,1.08332,-0.66946,1.70222,-1.01045,-0.20950
0.23163,0.15194,0.00000,-0.00132,-0.26554,1.28540,-1.16571,-0.01618
0.51763,0.36616,-1.75000,-0.46096,1.82994,0.67479,1.14087,-1.89934
0.24207,0.28000,0.00000,1.12110,-2.15652,0.62969,-1.59449,1.22834
0.46225,0.44359,-1.75000,0.47241,-0.00720,1.19662,-0.30612,1.96620
0.21022,0.37221,0.00000,-0.71507,-1.23685,0.48859,-0.28469,-0.69612
1.03096,0.15000,0.00000,0.00000,0.70505,1.39813,-0.49692,-0.18472
0.24463,0.15000,0.00000,0.00000,-0.48309,1.18444,0.99281,-0.67803
0.75297,0.32538,-1.75000,-0.90464,0.59685,1.18455,-1.19456,0.42993
1.80392,0.33092,1.75000,-0.78909,-0.42730,0.89436,1.33593,0.05666
0.20000,0.44822,0.00000,0.04766,-1.38626,0.60718,-0.22196,2.16621
1.11675,0.47747,-1.75000,-0.08549,1.03469,0.75539,-1.65008,1.43886
0.66928,0.15096,0.00000,-0.00006,0.34604,1.24473,-1.07506,-0.20448
0.20092,0.37905,0.00000,-0.72372,-0.68313,0.92386,0.70790,1.74845
0.20000,0.41636,0.00000,-0.56279,-1.36714,0.74182,1.53590,1.55688
0.69851,0.42363,-1.75000,0.62794,0.44117,0.91797,-0.93764,-1.27527
0.83669,0.42355,1.75000,0.61022,0.51432,1.15283,0.56638,-1.37209
0.20000,0.44995,0.00000,0.48361,-1.50741,0.59345,-1.84148,-1.24437
1.94384,0.46900,0.00000,0.16242,1.91096,0.79641,-0.90811,1.84197
0.21955,0.44953,-0.01316,-0.07911,-0.41373,0.56274,4.17726,3.44817
2.07038,0.46162,1.75000,0.24586,2.08095,0.88822,0.10691,1.85725
1.75877,0.24525,1.75000,-1.12565,1.53981,1.26133,-0.53665,0.06604
0.24733,0.36563,0.00000,0.85901,0.10671,0.66115,-0.20880,1.97637
1.23793,0.15000,1.75000,0.00000,1.11997,0.80047,1.85618,-0.67655
0.20000,0.25420,0.00000,-1.10000,-1.27684,0.57487,-1.44223,0.11075
0.41753,0.35461,1.75000,-0.81398,0.03301,0.96358,1.60830,0.63554
0.21094,0.46640,0.00000,0.18836,-1.97886,0.78282,1.40670,-1.24694
0.70400,0.28967,1.75000,-0.97880,-1.28053,1.26224,-1.19502,-1.37227
0.75490,0.23576,0.00000,1.25157,0.37501,1.28415,-0.38855,-0.62289
2.16848,0.15384,1.75000,0.00468,2.17052,0.62985,1.68115,-0.05270
0.30357,0.36167,0.00000,0.06286,0.04775,0.45652,1.69179,-1.41438
0.20296,0.47791,0.00000,-0.08864,-0.60028,0.84433,1.21824,1.48414
0.87755,0.15000,1.75000,0.00000,0.52675,1.09681,1.49050,-0.33768
0.21820,0.28877,0.00000,-0.08261,-2.19209,0.56658,0.16731,-2.09511
0.50161,0.41774,-1.75000,-0.56268,0.42399,1.00615,-1.53942,0.78106
0.28059,0.38242,-1.75000,-0.71378,0.11152,0.87859,-1.88686,0.28147
0.64396,0.15000,1.75000,0.00000,0.17888,1.11109,1.38617,-0.28586
0.54092,0.43432,0.00000,-0.47595,-0.01356,1.11769,-1.18299,0.67387
1.01526,0.25749,-1.75000,1.19364,0.94601,0.64508,-0.82316,-0.35503
0.51722,0.33253,1.75000,0.95503,-0.40692,1.19951,-0.64651,-0.87327
0.28486,0.44531,-1.75000,0.50380,-0.01510,1.06467,-1.24805,-0.98106
0.41006,0.39821,-1.75000,0.74563,0.20972,0.80275,-1.71353,-1.05066
0.20000,0.46327,0.00000,-0.25881,-0.55499,0.71949,0.76188,2.02120
0.92410,0.31101,-1.75000,-0.90751,-0.49128,0.79785,1.74296,-0.58807
0.20324,0.21776,0.00000,-1.19556,-1.58326,0.82650,1.65091,0.98010
1.25169,0.45859,0.00000,-0.31157,1.07050,1.16736,-0.75469,1.05633
0.94508,0.45845,0.00000,0.41052,0.75606,0.84030,-1.08983,1.46520
1.77905,0.32401,1.75000,0.97692,-0.28709,1.23286,-0.21237,-1.40383
1.28205,0.25621,-1.75000,1.19622,1.18214,0.72184,-1.73756,-0.76377
0.20000,0.26848,0.00000,1.16761,-1.06669,1.03622,1.09491,-0.80377
0.58768,0.16503,0.00000,0.00382,0.21177,0.77796,1.91663,-0.41129
1.44182,0.40554,0.00000,-0.35842,-0.05220,1.23489,-1.78588,1.28773
0.20766,0.39931,0.00000,-0.63021,-2.16300,0.68082,-0.80767,2.12599
1.67953,0.31828,-1.75000,0.99635,-0.46436,0.92122,1.34529,-0.73033
0.22295,0.32797,0.00000,0.99107,-2.09823,1.13355,0.42936,-0.88180
0.99716,0.44150,0.00000,0.52615,0.88548,0.61298,-1.63430,2.52626
0.20000,0.47610,0.00000,0.20008,-0.38342,0.65262,-1.92188,0.28568
1.73063,0.39607,1.75000,-0.44551,-1.48653,1.21041,-1.49356,-1.28406
0.49428,0.15144,0.00000,-0.00098,0.23034,0.96189,-1.11953,0.12312
1.51870,0.31190,-1.75000,1.02809,0.00121,1.22538,0.40238,1.70789
2.23305,0.15340,0.00000,0.00146,2.20034,1.40444,-0.58283,-0.04185
1.92161,0.38174,1.75000,-0.54644,0.29698,0.53657,1.61088,-1.38863
0.53707,0.33276,-1.75000,0.98115,0.28965,1.03712,-1.56767,-0.50586
0.20548,0.46655,0.01353,0.17159,-1.55968,0.43346,-0.08457,4.50870
0.21244,0.43410,0.00000,0.56779,0.00445,0.62056,-1.73764,1.26049
0.21762,0.18683,0.00000,0.01983,-2.26414,0.65260,-0.79104,1.91705
0.20120,0.43665,0.00000,-0.25537,-1.78496,0.62767,1.70285,2.51366
0.24678,0.21872,0.00000,1.29251,-1.12538,1.15038,1.23186,0.28966
0.20000,0.39499,0.00000,-0.66461,-1.03042,1.13658,0.53211,1.24199
1.98234,0.27362,-1.75000,1.14618,1.77268,1.33211,-0.46976,-0.28522
1.83562,0.31029,1.75000,-0.92890,-0.07467,1.25313,-1.62313,1.34996
0.20000,0.17043,0.00000,-0.01015,-1.35475,0.94531,1.41112,-0.42644
1.33169,0.47867,0.00000,0.15179,1.23310,0.92074,-0.70213,1.70171
0.33227,0.40888,0.00000,-0.59977,-0.11399,0.91302,1.68271,0.56089
1.54576,0.26033,0.00000,1.18065,-0.34756,0.70066,1.97634,0.24097
0.68964,0.27715,0.00000,-1.03378,0.38650,1.29108,0.37168,0.49652
1.05096,0.44726,0.00000,0.49503,0.77577,1.12754,-0.22837,-1.27937
1.31728,0.29086,0.00000,0.01197,0.75132,1.56794,1.56410,0.06931
0.78067,0.33953,1.75000,-0.86404,0.64165,0.80473,1.98003,-0.08452
1.27893,0.46767,-1.75000,0.00699,1.19924,0.65544,-2.20385,2.28340
1.37656,0.24893,1.75000,0.01881,0.64382,1.68059,1.33306,0.30311
0.20000,0.43589,0.00000,0.56827,-0.50802,1.01678,-1.40583,-0.94289
0.55405,0.31004,-1.75000,1.02352,-0.17957,1.45455,-0.90384,0.95450
1.07812,0.15000,1.75000,0.00000,0.80269,1.45293,-0.20017,0.38301
1.40889,0.15000,1.75000,0.00000,1.21788,0.68959,1.34295,-1.04302
0.29449,0.24596,1.75000,-1.12173,-0.24768,1.23321,0.87851,0.14024
0.20000,0.41619,0.00000,-0.57264,-0.95616,1.03344,0.72090,1.36209
0.56082,0.15978,1.75000,0.00195,0.37289,0.86888,1.53420,0.73794
0.20416,0.43580,0.00000,-0.38433,-0.74752,0.58369,2.77241,2.19067
1.98914,0.34571,1.75000,0.92073,0.84423,0.99728,1.72089,-0.54239
0.41105,0.35260,1.75000,-0.16758,0.02315,1.12700,0.71186,1.94063
0.49951,0.35476,1.75000,0.87467,0.00400,1.17436,1.63396,1.34458
0.31603,0.30319,-1.75000,1.06580,0.15571,0.44583,-2.07006,0.77770
0.87842,0.32966,1.75000,-0.85901,0.19234,0.65137,0.15325,-2.12471
0.38182,0.27739,0.00000,-1.04250,-0.09222,0.99579,1.62204,0.25387
2.00138,0.15000,0.00000,0.00000,1.79160,1.32920,0.35624,-0.42812
0.24122,0.44576,0.00000,0.49767,0.02536,0.89487,-0.72931,1.67702
0.57788,0.25350,-1.75000,1.20625,0.30730,1.00277,-1.68204,-0.17831
2.19795,0.40809,0.00000,-0.59079,2.25221,1.04357,-0.89860,1.08138
0.20557,0.43945,0.00000,-0.43544,-0.73249,0.69338,2.08536,0.39735
0.20000,0.47668,0.00000,0.20819,-0.61253,0.85698,0.14640,-1.64853
0.20000,0.35857,0.00000,0.85295,-0.86662,0.44126,0.44419,4.27798
