x_agent,y_agent,xdot_agent,ydot_agent,x_ball,y_ball,xdot_ball,ydot_ball,x_opponent,y_opponent,xdot_opponent,ydot_opponent
0.20000,0.16378,0.00000,0.00387,-0.69956,0.77280,-1.64871,0.32443,0.79563,0.17497,1.75000,0.00516
0.20000,0.47329,0.00000,0.24670,-0.79627,0.93521,-1.29410,-1.25583,1.17778,0.15000,0.00000,0.00000
0.63782,0.23211,1.75000,0.01345,0.52621,0.84324,1.34562,0.72310,0.20000,0.19813,0.00000,0.00188
0.20000,0.47243,0.00000,0.09448,-1.55971,0.44830,0.60434,4.32633,1.63169,0.25626,0.00000,1.20079
0.83487,0.40416,-1.75000,0.10346,-0.04014,1.25213,-1.00315,1.55829,0.55434,0.20736,1.75000,0.00582
0.20383,0.19834,0.00000,0.02308,-2.08710,1.15062,-0.33539,1.32225,2.12486,0.40097,1.75000,-0.60197
0.20000,0.15551,0.00000,-0.00341,-1.33634,1.26364,0.68572,0.58621,1.56899,0.40613,0.00000,-0.61404
0.82295,0.23843,-1.75000,-1.14374,0.73648,0.90150,-1.76776,-0.35514,0.20000,0.35106,0.00000,-0.81855
0.20000,0.28203,0.00000,1.13354,-1.11939,0.78472,-1.85232,-0.77152,1.25785,0.15000,1.75000,0.00000
0.20000,0.22066,0.00000,-1.18810,-0.58008,0.64328,-2.15251,-0.37684,0.67766,0.36986,1.75000,-0.75947
0.20000,0.42966,0.00000,-0.46317,-1.65302,0.95647,-0.52009,1.37609,1.72770,0.45952,1.75000,0.40482
0.25923,0.43527,0.21538,-0.27578,-2.09038,0.55315,1.65800,-1.21827,2.06474,0.26104,-1.75000,1.18265
1.05166,0.36118,0.00000,-0.79058,0.86870,1.35419,-0.42488,0.63178,0.20000,0.15468,0.00000,-0.00244
1.20585,0.36367,1.75000,0.80856,-0.95351,1.26673,0.89640,0.42441,1.23269,0.17410,0.00000,-0.00766
0.75695,0.15000,1.75000,0.00000,0.28978,1.16194,0.93287,-0.64823,0.23280,0.23249,0.00000,1.25893
1.62453,0.26075,1.75000,-1.08679,1.47495,1.39113,0.25417,0.72880,0.20000,0.20826,0.00000,-1.21816
1.77200,0.42770,-1.75000,-0.44599,1.70164,1.15566,-0.75586,1.24417,0.20000,0.18523,0.00000,0.01840
0.20000,0.15000,0.00000,0.00000,-1.27661,1.46484,-0.09459,-0.30328,1.60033,0.22023,0.00000,1.28947
2.20185,0.22021,0.00000,-1.18860,2.22979,1.15726,-0.82463,-0.32519,0.20000,0.44854,0.00000,0.45289
0.41972,0.15111,0.00000,-0.00007,-0.11000,0.94659,1.66692,0.23917,0.28142,0.39579,-1.75000,-0.65116
1.11819,0.37485,0.00000,0.82349,0.99401,0.53711,-2.22672,2.66467,0.20000,0.40338,0.00000,-0.58182
1.32458,0.46461,-1.75000,0.35961,1.27157,0.95381,-0.44282,1.53376,0.20000,0.44316,0.00000,-0.41490
1.74295,0.36197,1.75000,-0.70191,-1.20415,1.48121,-1.41929,-0.84156,1.78963,0.15094,1.75000,-0.01222
0.23575,0.44793,0.00000,-0.38528,-0.23605,0.92664,1.37860,1.13629,0.52032,0.47941,0.00000,-0.02964
0.38974,0.46424,0.00000,-0.25217,0.19681,0.96260,-1.37205,1.21448,0.28121,0.36448,1.75000,-0.77206
0.20534,0.47551,0.00000,0.12537,-1.71834,0.40819,-1.56904,1.28268,1.67560,0.16479,0.00000,0.00872
1.02325,0.41845,0.00000,-0.55789,0.77911,1.24775,-0.47660,0.55041,0.20000,0.31719,0.00000,-0.93006
1.80589,0.41808,0.00000,-0.18163,-1.87150,1.31085,0.65962,0.13066,2.00364,0.19714,0.00000,-0.13503
0.20194,0.23322,0.00000,1.25479,-1.24778,0.95595,1.05291,-0.60307,1.34633,0.18536,0.00000,-0.01029
0.20145,0.45052,0.00000,-0.36713,-0.51073,0.60332,0.31534,-2.19628,0.64073,0.36428,-1.75000,-0.76461
0.38207,0.32487,-1.75000,0.98895,-0.04522,1.24143,-0.24020,-1.12482,0.49683,0.34633,-1.75000,0.82232
0.61594,0.42795,-1.75000,0.09755,0.04915,1.27278,0.72574,1.84231,0.20140,0.17297,0.00000,-0.00112
1.80016,0.21298,0.00000,1.30760,1.79839,0.41630,1.35071,4.29072,0.20000,0.46148,0.00000,-0.06864
1.67617,0.35047,-1.75000,-0.69369,-1.68443,0.93988,0.64319,1.40826,1.71794,0.42774,-1.75000,-0.39244
0.30899,0.43844,1.75000,-0.33343,-0.19785,0.83610,1.51585,1.39469,0.30115,0.46750,-1.75000,-0.03661
2.12464,0.37618,0.00000,0.00919,2.10387,0.90744,-1.15700,0.91439,0.20000,0.21932,0.00000,-0.00084
