x_agent,y_agent,xdot_agent,ydot_agent,x_ball,y_ball,xdot_ball,ydot_ball
0.37500,0.45330,-1.75000,-0.36500,0.32411,0.99249,-1.52065,0.82523
2.07500,0.29336,1.75000,-1.00200,0.10714,1.45619,0.32869,0.29424
0.20000,0.48036,0.00000,-0.02200,-1.50101,0.83659,-0.55255,1.59259
0.84167,0.46533,-1.75000,0.37000,0.72165,0.72173,-1.57294,1.41284
1.88056,0.41744,1.75000,0.66400,-1.95092,0.67545,1.30072,2.09695
1.28334,0.46547,0.00000,-0.26700,0.30112,1.71322,0.95342,1.20433
0.55000,0.21840,1.75000,-1.19800,0.15109,1.02807,1.50849,0.10142
1.65833,0.29500,-1.75000,-1.00200,1.52961,1.27110,0.32745,-0.02795
0.20000,0.47073,0.00000,-0.21800,-1.15856,0.78592,-0.15498,2.04866
0.90000,0.27520,-1.75000,1.15400,0.52315,0.90450,0.97776,-1.40355
0.78333,0.46283,-1.75000,-0.29150,0.64172,0.82360,-0.66841,-1.77104
0.22917,0.29336,0.00000,-1.00200,0.06198,0.64491,1.02730,1.45112
2.06667,0.23673,0.00000,1.25200,1.69072,1.35757,0.39686,-0.82328
1.83333,0.46810,0.00000,-0.24250,1.71754,1.22167,0.14672,0.87299
0.25833,0.15000,0.00000,0.00000,-0.37945,1.32487,0.86099,0.46175
0.85625,0.27520,-1.75000,1.15400,0.50491,1.33827,-0.67249,-0.45030
1.54167,0.23673,0.00000,1.25200,1.20291,1.48978,0.15185,-0.30313
0.20000,0.42608,0.00000,0.62480,-1.55365,1.21834,-0.33227,-1.14630
0.67500,0.43740,0.00000,0.56600,-0.52682,1.71895,-0.58535,-0.69739
0.20000,0.47771,0.00000,0.21600,-0.78625,0.80249,-0.74691,-1.30951
0.90000,0.15000,0.00000,0.00000,0.55705,1.49878,-0.49850,0.03808
0.20000,0.15000,0.00000,0.00000,-0.68144,1.20580,0.12831,-0.59566
0.20000,0.37100,0.00000,0.86000,-1.20430,0.48048,-1.83149,-1.30685
1.42500,0.39640,-1.75000,0.76200,1.32423,0.66605,-1.05898,1.78921
0.20000,0.47073,0.00000,-0.21800,-0.08245,0.42156,2.40070,0.13238
0.37500,0.25833,-1.75000,-1.10000,0.26647,1.26365,-1.18337,0.54167
2.09584,0.15000,1.75000,0.00000,2.10227,0.61843,1.71355,-0.20400
1.48333,0.19500,0.00000,1.35000,1.42849,0.39594,0.07538,3.68626
0.20000,0.15000,0.00000,0.00000,-1.75652,1.06766,0.97061,0.65788
2.19167,0.46020,0.00000,-0.31600,2.11951,1.24866,0.37794,0.84603
1.84167,0.36747,0.00000,0.05067,-1.38933,1.01877,1.22908,1.25131
2.23056,0.42147,0.00000,-0.54467,-0.91347,1.80876,-1.16123,-0.29035
0.20000,0.39640,0.00000,0.76200,-1.12501,0.98056,-0.21599,-1.33753
0.33889,0.26390,0.00000,-1.08367,0.09879,1.17012,-1.01359,-0.11841
0.20000,0.19989,0.00000,-1.24000,-1.65088,0.75727,1.78450,0.84125
1.05556,0.18240,1.75000,-1.27967,0.95542,0.83174,1.94552,-0.41031
1.43333,0.32840,0.00000,-0.90400,-0.80244,1.03542,1.50049,0.89261
1.43333,0.48200,1.75000,-0.02200,-0.77117,0.86503,1.40707,-0.85921
0.20000,0.15000,0.00000,0.00000,-0.41978,1.22665,-1.25218,-0.23353
0.35417,0.29280,-1.75000,1.10500,0.15096,0.60790,-1.85433,-0.35817
0.43333,0.47800,1.75000,-0.12000,0.13059,0.79150,1.59838,0.46289
0.20000,0.42933,0.00000,-0.51200,0.02608,0.78500,-0.21830,1.72674
1.90000,0.48200,0.00000,-0.02200,0.00000,1.20000,1.50563,1.33795
0.20000,0.26238,0.00000,1.18667,-0.92644,1.31101,0.60320,-0.43007
1.05555,0.40269,-1.75000,0.72933,0.95009,0.61502,0.88556,-1.83427
0.20000,0.45330,0.00000,-0.36500,-0.76245,0.72280,-1.09062,-1.88020
0.27000,0.48120,0.00000,-0.04160,-0.06638,0.99484,-1.24996,0.92837
0.27778,0.24411,0.00000,1.21933,-0.01239,0.40841,-1.07330,-1.87624
1.38611,0.45711,0.00000,0.43533,1.27391,0.90638,-0.54868,1.62667
1.78333,0.17520,1.75000,-1.29600,0.53001,1.80915,1.13573,0.66832
0.20000,0.31040,0.00000,1.05600,-0.78854,1.34638,0.60431,-0.87067
1.30833,0.15000,1.75000,0.00000,1.06146,0.75658,1.82295,-0.98059
0.72500,0.25833,-1.75000,-1.10000,0.45759,1.13853,-0.82455,-0.25853
0.20000,0.15000,0.00000,0.00000,-2.03326,1.23781,-0.04445,0.77956
0.95833,0.15000,1.75000,0.00000,0.71567,0.64740,1.91904,-1.07936
0.20000,0.46492,0.00000,-0.26700,-0.85435,0.76597,0.24647,-1.76071
0.20000,0.34950,0.00000,0.93350,-0.86375,0.90778,-1.40128,-0.98468
0.41389,0.15000,0.00000,0.00000,-0.10322,1.16192,1.09472,-0.02068
1.89167,0.25833,1.75000,-1.10000,1.87220,0.93661,0.59348,-0.46957
1.60834,0.32637,0.00000,1.00700,0.00000,1.20000,1.33492,1.81535
0.49167,0.44640,0.00000,-0.41400,0.16863,1.00768,-1.42724,1.05339
1.07500,0.39640,0.00000,0.76200,0.82674,1.10405,-0.19922,-1.09084
0.20000,0.38370,0.00000,0.81100,-0.77906,0.57058,1.17102,-0.78795
0.44792,0.27438,-1.75000,1.15400,0.12913,0.97706,-1.53530,-0.20889
0.20000,0.27520,0.00000,1.15400,-0.96338,1.08325,0.32902,-1.10619
2.25000,0.48200,0.00000,-0.02200,1.44365,0.24341,1.77233,-1.38613
0.20000,0.35667,0.00000,0.90900,-1.36335,0.45774,-1.98352,-1.06209
0.91945,0.44520,0.00000,0.51700,0.66800,0.94730,0.55923,-1.47302
0.78333,0.27520,-1.75000,1.15400,0.77165,0.58778,-0.89886,-1.01233
0.25833,0.15000,1.75000,0.00000,0.00000,1.20000,0.14030,2.03205
1.60000,0.15000,1.75000,0.00000,1.14357,1.15549,1.42166,-0.91938
0.20000,0.29391,0.00000,-1.00200,-0.38796,0.57594,-0.94094,-0.13407
0.20000,0.15000,-1.75000,0.00000,-0.08215,1.15443,-1.44215,0.55105
0.38667,0.15000,0.00000,0.00000,-0.22562,1.28500,1.08496,0.06893
0.73333,0.29500,-1.75000,-1.00200,0.76141,0.65980,1.89942,-0.94989
0.66667,0.31040,0.00000,1.05600,0.26434,1.15042,0.23292,-0.70516
0.50000,0.25670,-1.75000,-1.10000,0.24610,0.47717,1.56875,-1.61084
0.86354,0.45567,0.00000,0.44350,0.68083,0.86944,-0.74703,1.65591
2.07500,0.37100,-1.75000,0.86000,0.54953,1.47527,1.03037,-0.21886
1.42500,0.48273,-1.75000,0.07600,1.32689,1.00627,-0.98324,0.94579
0.24667,0.44299,-1.75000,0.52680,-0.07502,0.99115,-0.89726,-1.22075
0.46250,0.19500,-1.75000,1.35000,0.12459,1.04685,-1.01089,-0.83464
0.20000,0.47800,0.00000,-0.12000,-0.09299,0.85833,-1.77840,0.49633
1.49167,0.48273,-1.75000,0.07600,-0.03355,1.41025,-0.11184,0.30882
2.00833,0.32840,-1.75000,-0.90400,1.59524,0.39171,1.04048,-1.99497
0.49167,0.33580,-1.75000,0.95800,0.00000,1.20000,1.34004,2.32883
0.20000,0.30958,0.00000,1.05600,-2.22160,1.20226,-0.88909,0.30102
0.20000,0.46533,0.00000,0.37000,-0.32654,0.64067,2.52112,3.65770
1.77500,0.41853,0.00000,0.66400,1.58659,0.95331,0.06576,-1.37696
0.49167,0.41853,0.00000,0.66400,0.29390,0.64296,1.20179,-1.58055
0.20000,0.35853,0.00000,-0.80600,-0.14659,1.00188,-1.56193,0.93353
0.20000,0.15000,0.00000,0.00000,-1.21643,1.28323,0.78392,0.24702
0.20000,0.18960,0.00000,-1.26333,-2.00816,0.93237,0.85614,1.78439
0.20000,0.37100,0.00000,0.86000,-1.82944,1.25100,-0.22330,-0.40711
0.20000,0.48147,0.00000,0.12500,-0.19498,0.60228,4.05941,3.11713
0.20000,0.27666,0.00000,-1.05100,-0.16336,1.04541,-1.68384,0.46217
0.20000,0.15000,0.00000,0.00000,-1.05415,1.40828,0.98847,0.15924
1.19583,0.44476,-1.75000,-0.41400,1.06356,0.77462,-1.83890,0.97346
0.20000,0.44640,0.00000,-0.41400,-0.20210,0.59751,-1.48142,0.44064
0.20000,0.43787,0.00000,-0.46300,-1.08749,0.53401,1.78590,3.37104
0.31667,0.32840,0.00000,-0.90400,0.27145,1.11322,-1.07998,1.20388
0.68611,0.15000,1.75000,0.00000,0.02701,1.30942,0.92097,-0.72382
1.01666,0.48000,-1.75000,-0.07100,0.93519,0.66763,-2.19238,2.14830
0.78333,0.35853,-1.75000,-0.80600,0.47650,1.20343,-0.77993,0.15050
1.05556,0.15000,0.00000,0.00000,0.79253,1.17864,-0.52930,-0.59048
0.65625,0.21587,0.00000,1.30100,0.49567,0.80005,-1.73830,-0.85433
0.95833,0.42933,-1.75000,-0.51200,0.98871,0.96703,-1.17660,1.52584
0.20000,0.15000,0.00000,0.00000,-1.05876,1.26701,-0.17101,-0.30451
0.20000,0.38540,0.00000,-0.70800,-0.63481,0.75953,1.76083,1.23619
2.12778,0.15000,1.75000,0.00000,1.91743,1.31068,-0.09260,-0.38878
0.37500,0.15000,1.75000,0.00000,0.04655,1.14669,0.11360,0.84278
1.01667,0.15000,1.75000,0.00000,0.78422,0.54849,2.04900,-0.83453
0.20000,0.15000,0.00000,0.00000,-1.20451,1.46089,0.80519,0.14099
2.19167,0.23673,1.75000,1.25200,-1.53684,1.13870,-1.06103,-1.98412
0.34584,0.27520,-1.75000,1.15400,0.17813,0.61564,-0.20926,-0.83200
1.15278,0.28693,0.00000,1.12133,0.86545,0.68080,1.41682,-1.64998
0.20000,0.23673,0.00000,1.25200,-0.80626,0.38620,-1.88638,-1.22641
0.20000,0.38540,0.00000,-0.70800,-1.02208,1.18375,0.22336,0.96489
1.48333,0.15000,1.75000,0.00000,0.25364,0.62263,1.27553,-1.85352
1.97000,0.43413,-1.75000,0.56600,0.05781,1.24540,1.44981,0.99142
0.20000,0.39640,0.00000,0.76200,-0.82162,1.01304,-0.84747,-0.68193
0.20000,0.39531,0.00000,0.76200,-1.53812,0.79791,1.05854,-1.24855
0.20000,0.44640,0.00000,-0.41400,-0.73356,0.81648,0.40254,1.72370
1.65834,0.37196,0.00000,-0.75700,0.09691,0.45820,2.23618,-0.18350
0.20000,0.23673,0.00000,1.25200,-0.80846,0.95098,-1.65928,-0.83237
1.48333,0.23673,1.75000,1.25200,-0.21106,1.33243,-0.37246,-0.55030
0.20000,0.47800,0.00000,-0.12000,-0.18165,0.77203,1.47044,1.60503
0.20000,0.47440,0.00000,0.27200,-1.34733,0.94312,0.01080,1.46597
0.20000,0.47800,0.00000,-0.12000,0.01306,0.55269,-0.97778,1.55894
1.49167,0.48226,1.75000,0.07600,1.46697,1.00768,0.68912,1.62100
0.37500,0.27520,-1.75000,1.15400,0.19481,0.37534,-3.77444,-0.17933
0.20000,0.15000,0.00000,0.00000,-0.41957,1.25142,0.15564,-0.10739
0.20000,0.48273,0.00000,0.07600,-1.01848,0.69657,1.54527,1.24343
0.20000,0.42824,0.00000,-0.51200,-0.82361,0.63351,0.27063,-2.16149
0.68611,0.46287,1.75000,-0.25067,0.00000,1.20000,-0.64711,1.51322
1.49062,0.37417,0.00000,0.84775,1.38447,0.68688,-0.33313,2.01678
1.08333,0.17520,0.00000,-1.29600,0.00000,1.20000,-0.01892,1.91742
1.19167,0.15000,0.00000,0.00000,0.87436,1.44438,-0.77253,0.47844
0.95833,0.15000,1.75000,0.00000,0.81199,0.82123,1.90645,-0.27504
0.53055,0.19500,-1.75000,1.35000,0.43580,0.61014,-1.35179,-0.92347
1.42500,0.15000,0.00000,0.00000,0.37165,1.52579,0.79639,0.06111
1.72500,0.45300,-1.75000,0.46800,0.07696,0.26307,-0.68424,-2.14344
0.66667,0.45003,0.00000,-0.36500,0.56405,0.96861,-0.16176,0.25476
0.20000,0.43111,0.00000,0.59867,-1.11564,0.40881,-1.19465,0.90678
0.66833,0.47735,-1.75000,-0.12000,0.52463,0.81052,-1.84668,0.85152
1.02500,0.38540,0.00000,-0.70800,-0.07100,1.39392,-0.23668,0.25439
0.20000,0.47585,0.00000,0.24750,-0.77947,1.08282,0.97981,-1.28849
0.20000,0.21840,0.00000,-1.19800,-1.41495,0.63567,2.31656,2.70230
0.20000,0.47440,0.00000,0.27200,-0.12046,0.90185,-0.52419,-1.63391
1.13333,0.15000,0.00000,0.00000,0.90273,1.42955,-0.12408,-0.00742
0.22333,0.15000,0.00000,0.00000,-0.53197,1.13353,1.10465,-0.39265
0.60833,0.15000,1.75000,0.00000,0.26351,0.99205,1.74304,0.21307
1.71667,0.47933,1.75000,-0.08733,1.74746,1.00809,1.24950,1.24909
0.50000,0.37100,-1.75000,0.86000,0.40827,0.65381,-1.52782,-1.38625
0.66667,0.42933,0.00000,-0.51200,0.40115,1.27879,-0.44234,0.83409
0.55833,0.34233,-1.75000,0.95800,0.40408,0.47555,-2.11467,0.67054
0.25833,0.17520,-1.75000,-1.29600,-0.12979,1.29344,-0.94444,-0.01581
0.20000,0.17520,0.00000,-1.29600,-0.52637,0.55498,1.71824,1.35464
0.66667,0.32840,-1.75000,-0.90400,0.55260,0.50202,-1.76891,-0.81535
0.20000,0.47648,0.00000,0.22300,-0.94813,0.68798,0.52285,2.13705
0.20000,0.47558,0.00000,-0.15267,-0.62059,0.86487,1.39649,0.79938
0.32083,0.44520,-1.75000,0.51700,0.18210,0.61982,-2.07706,0.81607
2.13333,0.38540,0.00000,-0.70800,0.47860,0.24479,1.82188,-1.32033
1.19583,0.40310,0.00000,-0.63450,1.02622,1.29847,-0.59871,0.81466
0.20000,0.46020,0.00000,-0.31600,-2.27713,0.42896,-1.63686,-1.29825
0.78750,0.28953,1.75000,1.10500,0.11081,1.53714,0.28735,0.36498
1.48333,0.47800,-1.75000,-0.12000,1.40385,0.71976,0.32954,-2.08626
0.52084,0.40746,-1.75000,0.71300,0.37845,0.59956,-1.60355,1.48014
0.20000,0.37100,0.00000,0.86000,-0.45237,0.69684,1.53004,-1.29031
1.82083,0.40310,-1.75000,-0.63450,1.69881,1.24317,-0.64322,0.39028
0.90000,0.15000,0.00000,0.00000,0.68534,1.13473,-1.45554,0.40747
2.25000,0.33627,0.00000,-0.87133,2.33581,1.36204,-0.28073,0.37013
0.37500,0.15000,0.00000,0.00000,0.15114,0.73146,1.59295,0.90303
1.13333,0.46020,0.00000,-0.31600,0.95033,1.17016,-0.62690,1.27890
0.20000,0.20400,0.00000,-1.23067,-2.25217,0.61020,1.49449,1.41870
0.20000,0.47800,0.00000,-0.12000,-0.31507,0.59806,2.86203,1.20316
0.66667,0.44640,-1.75000,-0.41400,0.65949,1.04519,-1.37043,0.51050
2.20417,0.48169,0.00000,0.10050,2.21181,1.07125,0.53107,1.22370
2.18333,0.31040,0.00000,1.05600,2.06387,0.59208,-0.38665,2.02053
0.20000,0.46533,0.00000,0.37000,-2.03992,1.04751,0.23556,0.06481
1.23333,0.24580,-1.75000,0.18867,0.36011,1.40049,1.71395,0.63657
0.31667,0.42933,0.00000,-0.51200,-0.11293,0.90715,1.66320,0.82934
0.20000,0.41853,0.00000,0.66400,-0.89946,0.53532,-1.72006,-1.44384
1.65833,0.45300,0.00000,0.46800,1.52377,0.92256,-0.28476,1.64391
0.20000,0.15000,0.00000,0.00000,-0.79334,1.26369,-1.33437,-0.14838
0.20000,0.19680,0.00000,-1.24700,-0.23041,0.86035,-0.08786,0.16493
1.13333,0.48200,0.00000,-0.02200,0.00000,1.20000,-1.80078,1.44325
0.25833,0.32840,1.75000,-0.90400,-0.37718,0.81207,1.86055,0.97125
0.20000,0.15000,0.00000,0.00000,-0.56435,1.26958,-0.93020,-0.20641
0.44500,0.39956,-1.75000,-0.64920,0.26485,0.84913,-1.95100,0.41406
1.37500,0.27520,0.00000,1.15400,0.99226,1.39026,-0.66339,-0.39802
1.11389,0.15000,0.00000,0.00000,1.08395,0.36822,1.23179,1.74442
0.20000,0.47800,0.00000,-0.12000,-1.74334,0.57786,0.45714,2.20307
2.19167,0.48273,-1.75000,0.07600,-0.69936,0.75608,0.13243,-1.72648
0.78333,0.15000,0.00000,0.00000,0.48426,1.19723,0.69779,-0.01099
0.60833,0.27520,0.00000,1.15400,0.11651,1.02076,0.98225,-1.11173
0.20000,0.15000,0.00000,0.00000,-0.84349,1.36944,0.45209,0.66796
0.95833,0.15000,0.00000,0.00000,0.53478,1.00046,1.45036,-1.02384
0.57916,0.35853,-1.75000,-0.80600,0.25433,1.08765,0.45483,0.36879
0.20000,0.47436,0.00000,-0.16900,-0.35735,0.61674,1.62357,-0.24972
0.20000,0.27666,0.00000,-1.05100,-2.31471,0.60218,-1.79028,-0.85778
1.07500,0.40900,-1.75000,-0.61000,0.92855,1.16876,-1.19544,0.73016
2.11000,0.47096,0.00000,-0.10040,-1.88200,0.80951,-1.12869,-1.93340
0.20000,0.25833,0.00000,-1.10000,-2.22727,0.66101,1.83589,0.02677
1.82833,0.41989,0.00000,-0.55120,0.00000,1.20000,0.63509,2.05829
0.20416,0.38540,-1.75000,-0.70800,0.05255,0.52394,-3.08312,-0.15177
0.20000,0.23030,0.00000,1.26600,-0.31093,0.49625,-2.18594,-0.52771
1.60000,0.30613,0.00000,-0.96933,1.63988,0.56743,0.41031,0.12988
1.20625,0.41300,-1.75000,0.68850,1.18251,0.73044,-0.55942,1.98195
0.20000,0.41360,0.00000,-0.57733,-1.98708,0.74564,-0.58808,-1.94436
0.20000,0.27520,0.00000,1.15400,-1.25060,1.28712,-0.20206,-0.89509
0.39444,0.46122,-1.75000,0.40267,0.23358,0.66832,-1.03543,-1.69385
0.31667,0.15000,1.75000,0.00000,0.03823,1.23514,0.08534,0.59115
0.25833,0.44640,0.00000,-0.41400,-0.15212,0.57625,2.23911,0.02509
1.29167,0.41829,-1.75000,0.63133,-0.94253,0.43813,0.42856,-0.36020
0.55000,0.17520,0.00000,-1.29600,0.20707,1.19139,1.33850,0.24057
0.86786,0.15000,0.00000,0.00000,0.52146,1.06269,1.51806,-0.58098
0.78334,0.21169,-1.75000,1.31080,0.47673,1.33877,-0.32726,-0.55895
1.63889,0.15000,0.00000,0.00000,0.19040,1.56653,0.92053,1.47130
0.20000,0.47138,0.00000,0.30467,-1.33752,0.40949,-1.77374,-1.38357
0.22333,0.43144,0.00000,-0.49240,-0.39355,0.89045,1.79030,0.67247
0.60833,0.17520,0.00000,-1.29600,0.20200,1.32524,-0.68706,-0.01347
0.55000,0.35853,-1.75000,-0.80600,0.15802,1.25042,-0.82509,0.32926
0.73333,0.27520,-1.75000,1.15400,0.00000,1.20000,-0.64828,1.24755
0.21944,0.15000,0.00000,0.00000,0.00658,0.65936,-0.58010,0.40309
0.43333,0.15000,0.00000,0.00000,-0.20954,1.39908,0.57615,-0.56902
0.87083,0.29280,-1.75000,1.10500,0.82352,0.49369,-2.24362,3.13298
2.10417,0.26687,0.00000,-1.05100,1.23830,0.38631,0.73137,-2.12129
0.37500,0.15000,0.00000,0.00000,0.10929,1.39074,-0.00060,-0.10200
0.31667,0.15000,1.75000,0.00000,-0.23787,1.27028,0.65238,0.29455
0.20000,0.15000,0.00000,0.00000,-0.36811,0.94881,-1.84980,-0.33777
0.22333,0.48055,-1.75000,-0.04160,0.02707,0.68421,-2.11675,0.43721
0.20000,0.15000,0.00000,0.00000,-2.13603,1.12132,-0.16576,1.27150
0.20000,0.32840,0.00000,-0.90400,-1.39763,0.61525,1.91844,-0.32329
0.96667,0.17520,-1.75000,-1.29600,0.74535,1.42991,-0.25104,0.07995
1.30833,0.17520,1.75000,-1.29600,1.10533,1.43240,-0.10416,0.09159
2.25000,0.30103,0.00000,-0.98240,2.27754,1.36780,0.27924,0.23253
1.07500,0.27585,0.00000,-1.05100,0.78376,1.38550,-0.69014,0.54841
0.66667,0.19500,1.75000,1.35000,0.26244,1.16952,-0.00035,-0.81462
0.31667,0.46547,0.00000,-0.26700,0.19498,1.00124,-1.19745,1.36518
0.20000,0.41300,0.00000,0.68850,-0.89373,0.76422,1.49649,-1.38471
0.84375,0.40193,-1.75000,0.73750,0.66975,1.11628,-1.49296,-0.46877
0.20000,0.44640,0.00000,-0.41400,0.06917,0.80245,1.62016,1.36528
1.50278,0.23673,1.75000,1.25200,1.25085,0.55922,1.73422,-1.43282
1.37500,0.35853,0.00000,-0.80600,0.00000,1.20000,-0.08992,1.43969
0.20000,0.44640,0.00000,-0.41400,-0.26403,0.88669,-1.70341,0.98000
0.49167,0.23673,-1.75000,1.25200,0.00000,1.20000,0.50580,1.41579
1.60555,0.36144,-1.75000,0.89267,-0.00250,1.27169,-0.05729,1.83205
0.41389,0.15000,0.00000,0.00000,0.00261,1.22092,0.33253,1.90442
0.84167,0.15000,1.75000,0.00000,0.49196,0.92758,1.86030,-0.30238
0.90000,0.15000,1.75000,0.00000,0.73318,0.82640,1.91059,-0.37967
0.32083,0.45300,-1.75000,0.46800,0.88684,1.76972,1.36151,-0.02721
0.49167,0.44640,1.75000,-0.41400,0.35796,0.84711,1.72179,0.71854
0.20000,0.35853,0.00000,-0.80600,-2.03715,1.35374,0.21423,0.27978
0.20000,0.31838,0.00000,1.03150,-1.42017,1.26525,-0.30198,-0.75999
0.20000,0.47800,0.00000,-0.12000,-0.51116,0.73864,1.46888,1.50838
1.37500,0.42933,-1.75000,-0.51200,-1.34718,0.98985,-0.01746,1.56393
0.20000,0.42933,0.00000,-0.51200,-2.02166,0.86581,0.31742,-1.49650
1.48333,0.40900,0.00000,-0.61000,1.41566,1.32393,0.46135,1.02619
0.20000,0.31040,0.00000,1.05600,-0.37854,1.25523,-1.17047,-0.52841
0.20000,0.42933,0.00000,-0.51200,-0.77091,1.15413,0.63293,1.27714
0.20000,0.17520,0.00000,-1.29600,-0.85718,1.10548,1.09120,0.69368
0.20000,0.27520,0.00000,1.15400,-0.32139,1.19071,-1.42060,-0.31374
0.49167,0.36624,-1.75000,-0.11267,0.00000,1.20000,1.73173,2.18850
0.20000,0.38540,0.00000,-0.70800,-0.97785,1.06747,1.44906,-0.23874
0.20000,0.25833,0.00000,-1.10000,-0.89788,0.92522,1.56514,0.99261
1.84167,0.23673,0.00000,1.25200,1.70821,1.05081,-0.87472,-0.76899
2.01667,0.46020,1.75000,-0.31600,0.36350,1.45598,1.36311,0.61691
2.07222,0.47718,1.75000,0.20667,2.09180,1.02053,0.11154,1.65632
1.46944,0.40464,-1.75000,-0.61000,0.56407,0.32898,0.28402,-2.23142
1.29583,0.42325,0.00000,0.63950,1.02448,1.24417,-0.00505,-1.03479
0.20000,0.41326,0.00000,-0.58550,-0.13208,0.76293,-1.12311,1.40756
0.43333,0.15000,0.00000,0.00000,0.18376,1.19216,-1.43541,0.26004
1.90000,0.27520,0.00000,1.15400,1.61967,1.41850,-0.48829,-0.44962
1.25000,0.48020,-1.75000,0.17400,1.10697,0.78693,-0.25861,-1.78291
1.60000,0.41853,0.00000,0.66400,1.31523,1.46808,-0.01411,-0.49404
2.06666,0.15000,-1.75000,0.00000,1.95939,1.27751,0.24263,-0.36030
0.95833,0.29500,0.00000,-1.00200,0.60617,1.31802,-0.62813,0.20054
0.20000,0.15000,0.00000,0.00000,-0.96974,0.94613,-0.78956,1.42091
0.25833,0.48273,0.00000,0.07600,-0.08044,0.86970,-0.74313,-1.66744
0.33333,0.31906,-1.75000,1.02800,-0.07297,1.15323,-1.03996,-0.77869
0.20000,0.22282,0.00000,1.28467,-2.24680,0.79230,1.83560,-0.36514
1.48333,0.36144,0.00000,0.89267,1.33088,1.11866,-0.02848,-0.95151
1.46875,0.29418,1.75000,-1.00200,1.28724,1.23171,-1.01138,1.02892
0.20000,0.40378,-1.75000,0.72933,-0.09761,1.07257,-1.23622,-0.93164
1.07500,0.15000,1.75000,0.00000,0.89957,0.94850,1.61302,-0.12446
2.05556,0.47609,0.00000,0.20667,-0.14686,0.82268,-0.07381,-2.24605
0.25833,0.39720,0.00000,-0.65900,-0.25181,0.84833,1.78192,0.82569
0.78333,0.46020,-1.75000,-0.31600,0.41106,1.05018,-1.31837,0.84329
0.29722,0.35189,-1.75000,0.92533,-0.00038,0.92250,-1.08522,-1.16580
0.20000,0.15000,0.00000,0.00000,-0.16688,1.12273,-0.41066,0.83471
1.89167,0.40900,1.75000,-0.61000,1.79664,1.28908,0.27679,0.46891
0.20000,0.43740,0.00000,0.56600,0.04699,0.62745,-0.37764,-1.65440
0.20000,0.15000,0.00000,0.00000,-1.31377,0.76402,1.29303,1.74335
1.89167,0.39640,0.00000,0.76200,1.63436,1.32595,0.01911,-0.78808
0.20000,0.15000,0.00000,0.00000,-1.28876,0.55849,-0.12273,-0.22611
0.53542,0.17520,1.75000,-1.29600,0.35254,0.57438,2.20245,-0.36105
2.22084,0.34347,0.00000,-0.85500,0.00000,1.20000,-1.97254,1.40305
1.30833,0.31040,0.00000,1.05600,0.99986,0.89931,1.48159,-1.24667
0.37500,0.48020,0.00000,0.17400,0.20356,0.71275,0.71579,1.60494
0.20000,0.29500,0.00000,-1.00200,-0.93410,1.02457,1.38278,1.08894
0.20000,0.48273,0.00000,0.07600,-0.13453,0.45748,1.05616,1.06849
0.20000,0.15000,0.00000,0.00000,-1.32521,0.75260,1.73148,0.89783
0.90833,0.15000,0.00000,0.00000,0.76514,1.17809,-1.08974,-0.38350
0.20000,0.17520,0.00000,-1.29600,-0.46578,0.73603,-1.38144,0.98191
1.71667,0.48110,-1.75000,0.07600,0.00000,1.20000,-1.56981,1.66445
1.77500,0.15000,1.75000,0.00000,1.46901,1.42139,0.24096,-0.26226
2.24722,0.15000,0.00000,0.00000,2.09656,1.48896,0.19783,-0.40545
1.54167,0.47800,0.00000,-0.12000,1.32886,1.14044,-0.57174,1.29415
1.68750,0.37196,-1.75000,-0.75700,1.53402,1.28106,-0.31712,0.26721
1.08959,0.48000,0.00000,-0.07100,0.90638,1.14950,-0.22095,0.96487
0.20972,0.45711,0.00000,0.43533,-0.00265,0.75728,-1.44495,1.42894
1.51667,0.47276,-1.75000,0.27200,0.32142,0.61828,1.46432,-1.25189
0.43333,0.15000,0.00000,0.00000,-0.16872,1.52646,0.50818,0.03522
1.36667,0.15000,1.75000,0.00000,1.50554,0.57179,1.89792,-0.33123
0.78333,0.36518,0.00000,0.18133,0.44927,0.67945,1.70244,-0.58545
0.81250,0.15000,1.75000,0.00000,0.13256,1.33417,0.99417,0.87154
1.10833,0.31600,0.00000,-0.01100,0.00000,1.20000,0.85210,2.42019
0.49167,0.15000,0.00000,0.00000,0.05380,1.17674,1.14603,-0.12173
0.31667,0.21840,-1.75000,-1.19800,-0.16244,1.30051,-1.07958,0.40608
0.20000,0.43740,0.00000,0.56600,-1.50255,1.20705,-0.11020,-1.18270
0.20000,0.43740,0.00000,0.56600,-2.26255,1.29979,0.20103,-0.30700
1.01667,0.15000,1.75000,0.00000,0.68235,0.77651,1.90557,-0.66563
2.12500,0.27520,0.00000,1.15400,1.67790,1.29573,1.57303,-1.42925
2.19167,0.23673,-1.75000,1.25200,2.21518,0.58615,-1.34487,-0.51587
0.57917,0.44260,-1.75000,0.53333,0.47523,0.69842,-1.55704,1.34462
0.79306,0.27411,-1.75000,1.15400,0.49220,1.12750,-0.96483,-0.77797
0.49167,0.15000,1.75000,0.00000,-0.22231,1.25323,1.03860,-0.55205
0.20000,0.15000,0.00000,0.00000,-0.79751,1.09601,-1.56570,-0.11571
1.07500,0.15000,1.75000,0.00000,0.85904,1.25137,-0.08908,-0.39776
0.20000,0.46747,0.00000,-0.21800,-1.61009,0.81927,-0.95353,1.44883
