#{"t_start": 1658053421.0426972, "env_id": null}
r,l,t
-2,734,1863.691406
-4,531,1864.532943
-3,604,1865.435982
-2,694,1866.532943
1,806,1868.03694
-1,807,1869.549942
1,835,1871.320942
4,500,1872.364542
1,751,1873.602498
-1,816,1874.833281
-4,521,1875.620311
2,753,1876.864282
-1,765,1878.134817
-1,704,1879.302803
-2,710,1880.422849
3,602,1881.348809
-2,641,1882.348961
3,605,1883.517092
-4,486,1884.482811
4,498,1885.28881
-1,764,1886.529811
2,656,1887.546842
2,661,1888.583719
5,407,1889.274721
-4,459,1889.961718
-3,562,1890.952719
1,721,1892.929723
-3,542,1894.161717
5,382,1895.486722
-1,675,1897.130915
3,680,1898.322149
-1,782,1899.851746
-4,534,1901.045744
4,521,1902.092761
-4,516,1903.295749
-2,621,1904.72875
1,833,1906.617762
5,416,1907.393298
-3,564,1908.531538
1,755,1910.00154
3,717,1911.153586
-4,546,1912.02088
-1,703,1913.62039
-3,584,1914.997381
1,794,1916.463374
1,704,1917.462382
4,477,1918.125897
-3,546,1918.922834
3,659,1919.879792
2,704,1920.869797
1,783,1922.013986
3,610,1923.162976
-3,619,1924.313976
1,713,1925.393497
2,614,1926.514028
-3,564,1927.53601
3,658,1928.173027
3,609,1928.808072
-3,709,1929.436023
3,630,1930.015026
-3,634,1930.556027
2,635,1931.128025
-3,617,1931.707028
-3,639,1932.330024
1,845,1933.064031
2,730,1933.693024
-3,648,1934.277027
1,716,1934.950024
-3,627,1935.491028
-1,803,1936.211024
2,695,1936.869039
5,381,1937.198039
-5,483,1937.610039
-2,638,1938.185043
2,667,1938.823042
3,582,1939.855038
-4,553,1940.695038
5,374,1941.279039
3,575,1942.222652
-1,736,1943.141772
2,597,1943.879223
5,493,1944.446174
-3,601,1945.194498
1,727,1946.023422
-3,589,1946.532943
1,832,1948.137532
-1,890,1949.417878
-3,566,1950.061273
-3,674,1950.844445
-4,605,1951.524742
1,672,1952.281685
-4,549,1952.940458
2,609,1953.734113
2,640,1954.599535
3,543,1955.21193
-1,823,1956.143609
1,812,1957.152636
-3,574,1957.762155
-4,515,1958.308244
4,481,1958.871983
3,585,1959.566288
2,596,1960.302634
3,581,1960.959269
2,686,1961.777984
-2,651,1962.582483
-1,719,1963.356307
1,824,1964.269912
1,764,1965.180965
-3,635,1965.958076
-2,672,1966.658084
-4,504,1967.170956
-2,702,1967.983569
5,473,1968.648605
-2,707,1969.42797
1,782,1970.302464
3,570,1970.942552
1,706,1971.817017
5,392,1972.242403
-3,621,1972.935973
-4,447,1973.438906
1,760,1974.384414
5,381,1974.81218
4,484,1975.359304
-4,537,1975.991597
-1,797,1977.020073
3,626,1977.701515
-1,720,1978.490314
2,753,1979.364238
-3,601,1980.133573
2,708,1980.933968
-1,794,1981.836677
2,682,1982.618125
2,741,1983.555332
2,762,1984.41912
3,544,1984.988815
5,459,1985.614139
2,697,1986.448565
1,708,1987.259901
2,655,1987.96951
-3,601,1988.663213
4,514,1989.297398
1,738,1990.061233
4,560,1990.254532
1,712,1990.502726
-2,626,1990.718397
1,826,1991.01072
-3,559,1991.201772
5,395,1991.342612
1,748,1991.603848
2,686,1991.844786
-3,601,1992.051816
2,718,1992.309531
-3,549,1992.502098
1,702,1992.748923
4,479,1992.918586
1,756,1993.209382
3,580,1993.409492
-2,691,1993.645713
-3,539,1993.830142
-3,567,1994.021436
3,589,1994.224866
-2,648,1994.447728
2,675,1994.676839
-2,611,1994.890901
-3,553,1995.079892
2,635,1995.305005
2,625,1995.5268
3,565,1995.723148
-4,515,1995.902611
-2,670,1996.135947
-4,591,1996.346869
-2,636,1996.568452
3,636,1996.794779
2,664,1997.030213
4,490,1997.202701
2,663,1997.43613
-4,470,1997.597512
-4,647,1997.819122
2,736,1998.074062
-2,694,1998.309494
-2,716,1998.554493
-2,645,1998.776495
-2,737,1999.033465
-3,598,1999.241482
3,585,1999.439468
-4,468,1999.601494
-1,721,1999.849494
3,559,2000.043509
-1,706,2000.286494
-2,631,2000.507476
1,804,2000.791474
4,510,2000.969502
-1,720,2001.220502
-1,813,2001.517505
-1,830,2001.800504
1,753,2002.072479
-3,620,2002.288468
3,597,2002.493469
-3,593,2002.697469
1,709,2002.937468
3,551,2003.128469
-2,642,2003.350469
1,831,2003.641529
-3,547,2003.831482
2,657,2004.054482
-2,677,2004.286482
1,732,2004.542484
1,810,2004.828483
2,662,2005.059541
-2,739,2005.31552
1,842,2005.602482
3,652,2005.825495
-1,683,2006.054521
-5,408,2006.195519
-1,710,2006.43751
2,712,2006.67851
2,664,2006.904555
1,703,2007.142567
1,741,2007.3966
-2,657,2007.625567
4,454,2007.785599
2,629,2008.003606
-4,485,2008.173574
-3,545,2008.363601
4,478,2008.530602
2,648,2008.754503
1,708,2009.006464
-1,723,2009.259493
-1,784,2009.520461
-1,721,2009.761461
1,777,2010.021463
-1,855,2010.310489
2,675,2010.537488
-3,567,2010.731489
3,548,2010.918497
2,620,2011.13249
-4,504,2011.303499
-5,377,2011.433461
1,780,2011.698461
-3,584,2011.900461
1,790,2012.171461
-4,507,2012.831464
3,592,2013.581481
2,719,2014.60319
-2,838,2015.65029
2,693,2016.431897
-4,520,2017.047137
-2,752,2017.896055
2,676,2018.780622
-3,565,2019.411217
-4,514,2020.0098
-5,495,2020.627341
3,633,2021.469964
3,568,2022.114212
3,628,2022.786893
3,633,2023.565942
-1,806,2024.581511
-1,776,2025.416803
-3,556,2025.986662
1,847,2027.028361
-5,405,2027.562867
5,447,2028.061969
4,547,2028.714973
-1,933,2029.811976
3,673,2030.696297
-1,734,2031.527813
2,677,2032.319891
2,632,2033.053314
2,728,2033.999393
5,389,2034.415218
4,511,2035.003198
1,774,2035.868963
1,734,2036.813783
-1,736,2037.654197
2,646,2038.347562
-1,805,2039.258209
-2,647,2040.086674
2,673,2040.841363
3,600,2041.479563
2,707,2042.281869
-1,762,2043.27437
-5,477,2043.766961
-2,631,2044.477851
1,841,2045.46583
-1,724,2046.306836
1,761,2047.169955
-2,720,2047.95356
1,737,2048.82566
-4,648,2049.693118
3,646,2050.381908
-1,693,2051.186642
2,647,2051.952541
3,555,2052.653045
2,660,2053.399452
-1,830,2054.383536
-2,648,2055.182844
-3,664,2055.992041
-3,656,2056.731766
-1,741,2057.603245
-4,571,2058.246529
1,827,2059.294154
3,673,2060.030382
-2,714,2060.830418
3,539,2061.469196
-5,387,2061.916945
-3,606,2062.694528
1,710,2063.455324
-2,650,2064.235748
2,744,2065.114955
1,715,2065.917737
-2,666,2066.662576
4,467,2067.246079
3,553,2067.877666
-4,541,2068.566855
-1,783,2069.419187
2,640,2070.157856
-2,628,2070.94956
-2,638,2071.669886
-2,711,2072.456928
-3,606,2073.165905
-4,502,2073.806807
5,395,2074.216182
1,775,2075.052324
-4,511,2075.634374
3,561,2076.325921
-3,548,2076.951043
3,669,2077.690186
1,766,2078.570175
1,831,2079.603268
-4,531,2080.192238
2,711,2080.970908
2,608,2081.677356
-1,772,2082.60302
-2,664,2083.329608
4,616,2084.011808
-3,560,2084.681423
-3,579,2085.47107
1,780,2086.351084
4,473,2086.837358
3,564,2087.508816
1,790,2088.468729
4,501,2089.054255
-2,618,2089.7515
-1,778,2090.618811
-2,769,2091.544401
-2,700,2092.310777
2,702,2093.135589
4,471,2093.672436
-4,558,2094.375919
1,717,2095.236825
-1,756,2096.06218
-2,807,2097.038936
2,639,2097.830356
-2,687,2098.56874
4,491,2099.146575
-3,556,2099.815732
-1,734,2100.715843
2,677,2101.503285
1,741,2102.317194
-1,811,2103.289485
-3,633,2104.113834
1,728,2104.902227
1,730,2105.692157
1,806,2106.627826
2,691,2107.503528
-1,818,2108.427823
-2,647,2109.125638
5,416,2109.648263
-4,559,2110.216253
-4,507,2110.909902
1,720,2111.71577
2,732,2112.564903
3,629,2113.350532
1,802,2114.187516
-1,912,2115.176799
3,607,2115.869743
4,444,2116.513204
4,627,2117.216851
-3,543,2117.806862
-1,767,2118.659793
3,599,2119.429805
5,365,2119.837508
-3,553,2120.469201
2,651,2121.223468
-2,696,2122.092068
-3,578,2122.706714
-4,556,2123.298463
3,658,2124.08288
-3,602,2124.831712
-4,443,2125.335454
-1,766,2126.221668
4,543,2126.864722
3,595,2127.666083
3,574,2128.317968
1,761,2129.223742
1,707,2129.651265
-3,642,2129.871127
-4,510,2130.050761
3,619,2130.266469
-1,703,2130.572846
1,733,2130.829584
-3,653,2131.053592
5,434,2131.202783
3,558,2131.396774
-1,740,2131.65484
-1,743,2131.912006
-1,696,2132.150384
-1,853,2132.452426
1,727,2132.710472
-3,618,2132.928519
-2,652,2133.160059
-3,573,2133.359058
-1,838,2133.647193
3,691,2133.884139
1,809,2134.159995
3,539,2134.343531
-3,662,2134.571154
1,850,2134.867983
5,422,2135.013089
-1,754,2135.279545
4,555,2135.467491
-2,890,2135.771109
3,531,2135.956913
2,713,2136.199468
2,722,2136.461176
-3,614,2136.678435
1,795,2136.954665
-1,785,2137.227723
-2,710,2137.468021
1,781,2137.734646
-3,594,2137.937808
3,617,2138.153162
-2,687,2138.38785
3,550,2138.579872
-1,891,2138.883002
-1,705,2139.126876
-3,627,2139.346274
4,492,2139.514858
-1,735,2139.779826
-3,526,2139.964272
-1,755,2140.229802
-2,695,2140.476659
4,516,2140.658886
-3,637,2140.885647
2,827,2141.179693
1,806,2141.459853
-1,750,2141.717
3,689,2141.947177
-1,798,2142.21997
-1,769,2142.479449
3,570,2142.684715
-2,692,2142.9425
5,397,2143.082868
2,650,2143.309133
-3,558,2143.498479
1,723,2143.746801
-1,727,2144.001478
2,760,2144.271624
5,393,2144.409351
1,739,2144.671341
-1,863,2144.976751
3,661,2145.212556
4,530,2145.392545
-2,666,2145.616556
-1,741,2145.868555
2,684,2146.098884
4,516,2146.273908
-3,551,2146.460869
-1,860,2146.760153
-2,732,2147.013114
-1,757,2147.270114
-4,475,2147.434114
5,365,2147.561114
1,715,2147.803114
-1,824,2148.093152
5,460,2148.253153
-5,432,2148.402144
4,480,2148.571144
-5,491,2148.742141
1,740,2149.000198
1,770,2149.26754
-3,584,2149.466903
-3,572,2149.660896
3,592,2149.86316
5,382,2149.993155
5,477,2150.157146
2,636,2150.374121
4,463,2150.533148
-2,610,2150.74012
-4,522,2150.91716
-1,786,2151.182149
3,674,2151.414124
-3,647,2151.671204
2,738,2151.927196
-1,757,2152.21458
-1,836,2153.214539
1,775,2154.382558
4,518,2154.970734
-3,592,2155.615825
2,667,2156.447965
2,641,2157.279306
1,768,2158.121126
-1,710,2158.904445
2,657,2159.67836
3,527,2160.347728
3,579,2161.024635
-2,649,2161.733774
-3,540,2162.377362
-1,781,2163.368789
-5,516,2163.945566
-1,780,2164.770952
-1,720,2165.576399
1,718,2166.595095
3,564,2167.203303
2,659,2167.945092
3,599,2168.643855
2,631,2169.463737
-5,383,2169.876411
-4,547,2170.512898
1,727,2171.519983
-2,674,2172.434853
-2,640,2173.168025
2,658,2173.851209
2,608,2174.558137
3,608,2175.336539
3,582,2175.958012
1,775,2176.843376
-1,744,2177.771059
-2,691,2178.746974
2,662,2179.446974
-3,539,2180.096496
2,669,2180.918702
-2,735,2181.83339
-2,675,2182.599262
3,623,2183.276253
2,649,2184.020031
1,739,2184.978309
-1,768,2185.869219
-2,657,2186.629752
-2,640,2187.363659
2,746,2188.470985
-1,744,2189.30818
-4,464,2189.827712
-2,629,2190.541187
-2,710,2191.456143
3,542,2192.041336
-1,739,2192.879442
5,441,2193.416924
-3,678,2194.248205
-2,638,2194.931555
2,685,2195.666843
-2,722,2196.505346
-1,783,2197.484783
4,532,2198.041307
-2,612,2198.699216
1,867,2199.695451
-1,776,2200.638423
-4,592,2201.268661
1,755,2202.088265
-3,633,2202.82552
1,731,2203.786673
3,612,2204.483444
4,522,2205.07112
2,697,2205.852126
5,463,2206.474489
3,553,2207.087666
-5,480,2207.665636
-4,570,2208.377596
3,593,2209.200227
-2,830,2210.117635
-4,529,2210.684541
3,664,2211.448172
2,686,2212.305944
3,627,2213.008818
-3,575,2213.657658
4,512,2214.264974
-2,692,2215.131634
4,501,2215.687103
-2,670,2216.436429
-4,534,2217.087744
-5,396,2217.54549
-3,624,2218.267955
2,676,2218.968609
3,639,2219.713029
2,673,2220.569824
2,639,2221.276771
-3,572,2221.917099
-1,765,2222.805007
-4,604,2223.63283
-5,599,2224.313976
1,809,2225.257927
-1,726,2226.088588
1,705,2226.932636
-5,450,2227.408875
-1,727,2228.241261
-5,442,2228.754323
1,729,2229.763885
-4,485,2230.275426
2,704,2231.014637
4,509,2231.615786
3,677,2232.468778
-2,675,2233.186679
-2,626,2233.902998
-3,553,2234.567061
1,749,2235.487643
-1,814,2236.425257
-1,681,2237.176576
-3,672,2237.933344
-3,600,2238.702166
-1,661,2239.52279
-3,644,2240.268145
1,913,2241.33817
2,676,2242.197231
5,424,2242.663619
-1,741,2243.503037
3,654,2244.308786
-2,655,2245.137314
-1,770,2246.005967
-2,685,2246.728292
4,454,2247.342433
-1,817,2249.149938
1,811,2250.294466
3,754,2251.380816
-2,670,2252.950316
-2,729,2254.117834
3,723,2255.069815
-1,701,2255.945492
3,602,2256.765082
-4,486,2257.547499
-3,574,2258.256876
-1,829,2259.355926
-3,555,2260.118885
1,738,2261.171177
1,803,2262.226446
2,603,2263.000668
-2,648,2263.868923
4,463,2264.560193
-2,693,2265.510677
-1,716,2266.491488
3,658,2267.384348
2,593,2268.246326
3,632,2269.088036
3,575,2269.832464
2,687,2270.759832
3,594,2271.683676
3,581,2272.445629
-2,688,2273.380327
-3,709,2274.280017
-1,711,2275.325536
-1,749,2275.813298
-2,694,2276.098662
1,799,2276.420696
-2,713,2276.718281
-2,667,2276.992938
-4,541,2277.204473
-2,648,2277.469252
-3,693,2277.741516
-2,624,2277.981607
-1,864,2278.332735
-1,800,2278.654399
-5,435,2278.826026
1,751,2279.131698
4,484,2279.331796
5,418,2279.499044
1,805,2279.821473
-1,789,2280.135441
1,773,2280.44603
1,786,2280.774687
-1,703,2281.066488
2,619,2281.319066
-2,720,2281.61795
-3,557,2281.837036
-2,639,2282.083065
5,395,2282.248836
2,752,2282.544455
1,748,2282.831277
-5,379,2282.980004
-1,712,2283.254324
-3,582,2283.491089
-1,731,2283.775888
-3,599,2284.013175
-1,728,2284.301858
-1,805,2284.624977
-3,602,2284.864167
-1,798,2285.177091
2,599,2285.407458
-4,566,2285.630783
-3,623,2285.908266
-2,605,2286.139258
-1,766,2286.443282
-4,475,2286.664281
-3,657,2286.91928
2,635,2287.191278
5,442,2287.365288
-1,799,2287.675279
2,660,2287.934318
1,899,2288.300281
-3,523,2288.51828
1,710,2288.803277
4,481,2288.99534
-3,563,2289.222315
2,702,2289.503277
-1,722,2289.780121
-3,548,2289.995135
-3,621,2290.235158
-4,475,2290.427152
-1,787,2290.739138
2,643,2290.992121
2,584,2291.223222
-4,513,2291.425962
-2,772,2291.736179
-2,626,2291.981366
-5,444,2292.16097
1,823,2292.481672
-3,554,2292.700633
2,645,2292.971669
-5,507,2293.17766
1,691,2293.44867
-5,445,2293.630674
5,403,2293.784665
-2,647,2294.05267
1,689,2294.31567
3,606,2294.561156
2,652,2294.818489
-2,732,2295.105035
-3,647,2295.352039
1,812,2295.67909
3,534,2295.88601
-4,512,2296.088013
-1,780,2296.394047
1,709,2296.686022
-1,718,2296.981084
-2,655,2297.242232
-2,679,2297.505059
2,657,2297.761528
3,585,2297.986573
-2,661,2298.237576
-1,787,2298.54655
2,708,2298.827562
-2,603,2299.069573
2,629,2299.315639
1,784,2299.618602
-1,846,2299.952708
-5,418,2300.11837
-2,624,2300.361371
3,551,2300.591355
1,789,2300.913392
2,647,2301.162394
4,510,2301.359383
3,583,2302.096806
4,484,2302.921059
1,807,2304.005179
-1,706,2305.020065
2,636,2305.852372
-2,737,2306.798964
5,501,2307.538631
4,527,2308.351398
4,494,2308.982366
2,652,2309.891025
-3,530,2310.621928
-3,610,2311.536357
1,926,2312.829925
2,709,2313.80548
-2,618,2314.624729
-3,526,2315.425516
3,584,2316.208874
1,722,2317.14095
-2,716,2318.121387
2,733,2319.21366
5,388,2319.710697
3,615,2320.55015
-1,692,2321.517825
2,678,2322.5143
4,488,2323.219566
-4,497,2323.858921
3,569,2324.669374
3,591,2325.503677
-2,766,2326.528847
3,606,2327.256598
2,715,2328.255536
-3,681,2329.270235
3,606,2330.038379
-2,638,2330.867727
-2,699,2331.873847
1,722,2332.932452
-3,610,2333.708439
1,726,2334.593031
-3,573,2335.409106
1,728,2336.509704
4,510,2337.210233
2,689,2338.150438
-3,697,2339.177643
-1,723,2340.221232
-5,476,2340.868094
3,578,2341.668722
1,747,2342.759452
3,625,2343.664091
-4,587,2344.414516
2,632,2345.216562
-4,538,2346.016775
1,711,2347.032319
-2,656,2347.895866
1,737,2348.818368
1,753,2349.846511
-3,632,2350.756757
-5,457,2351.396493
-2,637,2352.252385
-1,760,2353.277505
-3,525,2354.079442
-2,678,2355.027758
5,398,2355.577637
5,436,2356.201199
-1,764,2357.328297
-3,650,2358.197064
2,686,2359.053205
-2,718,2360.085853
-2,611,2361.022832
-3,581,2361.834968
4,475,2362.476404
-2,746,2363.492792
-3,664,2364.502118
-4,483,2365.154107
1,818,2366.209583
4,455,2366.929653
3,556,2367.717769
2,642,2368.568594
3,591,2369.381583
-1,907,2370.732435
1,1025,2372.142934
2,685,2373.074233
4,498,2373.729263
3,705,2374.744046
3,591,2375.620757
1,875,2376.837412
-3,582,2377.598998
-2,785,2378.694108
1,880,2380.070838
3,584,2380.876777
2,664,2381.763877
1,674,2382.7385
-3,611,2383.645148
1,769,2384.650079
3,618,2385.477496
-1,778,2386.578949
-1,868,2387.836948
-1,829,2388.9575
1,737,2389.899237
-1,758,2390.917748
4,474,2391.617317
-5,438,2392.196422
4,482,2392.837347
-2,656,2393.781317
-1,901,2395.072559
-1,759,2396.07516
1,750,2397.109872
-2,698,2398.036688
-1,722,2399.087528
4,459,2399.709068
5,431,2400.25317
3,581,2401.102622
-3,581,2401.97068
1,735,2402.960548
3,561,2403.700271
1,829,2405.017004
-5,407,2405.546886
-1,726,2406.436138
2,658,2407.293082
-1,767,2408.369344
-1,780,2409.564025
2,667,2410.431671
-1,701,2411.333143
2,731,2412.387597
-3,562,2413.234296
-2,609,2414.035534
2,740,2414.919276
1,761,2415.984478
4,447,2416.675686
4,502,2417.362631
-1,697,2418.281184
-3,540,2419.02528
-3,634,2420.032482
-1,814,2421.133518
3,699,2421.991949
5,551,2422.76366
2,724,2423.871343
4,485,2424.5464
-4,453,2425.15767
3,619,2426.044308
2,667,2426.992871
3,587,2427.781351
-1,743,2428.739608
-4,527,2429.515378
1,746,2430.683267
2,750,2431.683916
3,527,2432.382134
-2,660,2433.335523
-4,499,2434.144463
-1,715,2435.104415
1,741,2435.958968
-2,690,2436.774306
4,583,2437.58466
-4,502,2438.163874
2,682,2438.971137
2,605,2439.699318
-1,842,2440.113957
-1,751,2440.449574
-3,667,2440.697431
-4,472,2440.86916
-2,634,2441.096113
2,663,2441.350288
2,757,2441.614254
-4,531,2441.796378
2,720,2442.048097
-2,712,2442.296241
-4,483,2442.464118
1,817,2442.75281
-2,682,2442.994452
-2,752,2443.260032
3,536,2443.455168
-2,771,2443.735401
-4,503,2443.914267
1,901,2444.238158
-2,687,2444.483983
-2,797,2444.767161
1,843,2445.065002
5,445,2445.227205
3,586,2445.432925
-3,657,2445.662758
2,721,2445.916783
-1,772,2446.187625
1,703,2446.438146
1,799,2446.724473
-4,529,2446.910254
3,580,2447.115055
3,684,2447.363777
1,731,2447.619457
1,754,2447.886928
-4,519,2448.072887
2,641,2448.305496
-3,566,2448.502317
-3,551,2448.699421
-2,656,2448.936677
-1,916,2449.26422
4,513,2449.443258
-2,729,2449.69925
1,704,2449.9488
-1,863,2450.250799
-3,627,2450.473826
5,494,2450.6468
3,581,2450.855798
-1,819,2451.150799
1,810,2451.438835
4,516,2451.615836
-1,874,2451.919988
-2,629,2452.139954
-3,573,2452.340279
1,782,2452.616316
-4,605,2452.826307
-4,550,2453.018316
-1,899,2453.33056
-4,496,2453.499561
-3,556,2453.693562
-3,577,2453.894608
-4,571,2454.0886
2,672,2454.332593
-1,758,2454.603575
-4,468,2454.770575
-1,852,2455.073082
-1,716,2455.326081
2,604,2455.531119
2,627,2455.750592
1,686,2455.990559
-4,510,2456.167594
3,663,2456.400594
3,571,2456.601582
-3,706,2456.847596
3,593,2457.054645
-3,628,2457.279612
-3,567,2457.471604
-4,597,2457.681631
-3,604,2457.891556
-1,789,2458.169591
2,679,2458.408656
-1,831,2458.698636
-3,586,2458.902676
4,538,2459.087667
2,716,2459.335689
1,736,2459.586715
-1,791,2459.861689
-3,596,2460.074694
1,847,2460.380691
-1,749,2460.645692
1,778,2460.920655
-3,569,2461.130655
3,539,2461.322694
1,883,2461.638733
1,795,2461.917696
1,824,2462.200732
-4,480,2462.373707
-4,483,2462.545716
3,645,2462.777697
4,542,2462.969732
1,732,2463.226722
-1,714,2463.471723
-2,651,2464.296855
3,549,2465.111021
3,701,2465.893196
5,383,2466.401078
2,668,2467.296792
2,743,2468.198663
2,741,2469.062118
-3,667,2469.921033
1,724,2470.899955
-3,568,2471.568469
2,623,2472.355201
1,903,2473.452191
-4,515,2474.147271
4,462,2474.662111
-3,560,2475.326298
1,755,2476.213537
-1,762,2477.237637
1,730,2478.080209
-2,763,2478.979264
1,863,2480.059017
4,504,2480.763951
3,582,2481.435631
-2,648,2482.167962
-4,463,2482.725198
4,597,2483.480665
5,444,2484.001008
-2,629,2484.7543
2,743,2485.652924
1,763,2486.663678
2,689,2487.445233
1,704,2488.240955
-2,719,2489.094779
3,583,2489.825897
5,389,2490.287332
3,567,2490.951081
-3,556,2491.672649
3,543,2492.397989
4,486,2492.954158
-4,550,2493.595391
2,797,2494.595933
3,574,2495.317945
2,670,2496.12054
-4,478,2496.679605
-2,660,2497.470549
1,779,2498.428341
-3,641,2499.174563
-2,650,2499.920715
-5,388,2500.376094
-3,710,2501.350004
1,823,2502.314706
-3,607,2503.018486
1,697,2503.87829
-1,889,2504.970974
1,745,2505.869622
5,393,2506.314445
-3,635,2507.127302
3,619,2508.209746
2,681,2509.168579
1,818,2510.254869
2,711,2511.249334
-2,657,2512.382422
3,592,2513.380616
-3,600,2514.419551
3,615,2516.395873
-4,522,2517.056887
1,782,2518.063653
3,594,2518.805
-4,540,2519.532032
-4,725,2520.604276
2,725,2521.519127
2,774,2522.474248
3,544,2523.204783
-3,594,2524.104113
4,466,2524.760935
2,710,2525.652989
3,620,2526.488812
1,775,2527.595052
3,566,2528.378446
-2,721,2529.361275
-2,727,2530.314534
-4,558,2531.163584
2,734,2532.127789
-4,542,2532.807944
-3,591,2533.714571
1,772,2534.837211
-2,645,2535.687224
4,517,2536.392457
-2,682,2537.326196
-2,685,2538.366807
1,718,2539.315491
-1,856,2540.462988
1,733,2541.411271
-2,675,2542.406118
3,607,2543.191013
-2,660,2544.062962
-2,658,2544.975441
4,494,2545.740956
3,592,2546.91595
-2,681,2548.053856
-3,617,2548.934886
1,780,2550.086942
2,671,2550.990398
4,461,2551.586269
-2,631,2552.411717
3,614,2553.313027
-3,623,2554.076258
4,511,2554.775982
2,698,2555.683003
-2,793,2556.832562
-1,761,2557.76543
-2,716,2558.649057
-1,867,2559.821922
-1,770,2560.937651
4,495,2561.557105
4,519,2562.191497
-4,493,2562.838062
-1,745,2563.928203
-2,805,2564.936682
-1,856,2565.982146
2,696,2566.95118
4,568,2567.794526
1,822,2568.877373
3,540,2569.589969
3,636,2570.468055
-1,842,2571.693855
4,620,2572.458848
3,568,2573.178637
-1,766,2574.15295
3,548,2574.996542
-2,733,2575.945557
4,466,2576.521816
3,577,2577.292192
-5,497,2578.074313
2,667,2578.913084
-5,397,2579.457865
1,691,2580.403957
-4,518,2581.211986
1,782,2582.247673
-3,578,2582.966919
2,673,2583.89853
3,568,2584.746281
4,525,2585.410773
-2,661,2586.262855
-3,726,2587.277642
1,787,2588.385613
2,666,2589.267949
-2,665,2590.061823
3,590,2590.855111
-3,607,2591.84009
1,705,2592.77614
-3,598,2593.585863
4,514,2594.319716
-2,695,2595.380421
1,818,2596.46294
5,385,2596.987499
-1,777,2597.61729
1,814,2597.92623
-4,684,2598.268095
4,490,2598.529985
5,371,2598.669225
1,805,2598.984468
-3,621,2599.23489
2,726,2599.532762
1,906,2599.893522
-2,902,2600.25298
4,463,2600.437546
1,846,2600.776188
-1,843,2601.103479
1,795,2601.414623
-1,846,2601.748477
2,730,2602.037015
-2,694,2602.31426
3,540,2602.527245
2,731,2602.814238
-1,913,2603.176975
2,686,2603.447504
2,660,2603.708303
1,939,2604.085429
-3,661,2604.348452
-1,844,2604.683059
2,717,2604.967299
3,614,2605.210264
2,654,2605.467148
2,677,2605.730072
2,753,2606.021095
2,725,2606.316509
3,551,2606.543321
2,760,2606.847253
3,555,2607.064649
2,725,2607.361195
5,435,2607.53416
4,456,2607.710187
3,677,2607.986195
2,763,2608.287196
2,662,2608.553196
4,486,2608.746201
-4,693,2609.035227
-1,779,2609.346206
3,616,2609.588359
3,584,2609.822345
3,706,2610.098364
5,443,2610.276493
-3,751,2610.576158
3,549,2610.78716
-3,555,2611.007133
1,714,2611.293253
4,471,2611.483116
3,687,2611.749157
-1,850,2612.080116
2,667,2612.343153
-4,606,2612.584118
1,737,2612.882173
4,546,2613.102117
2,710,2613.385159
-3,629,2613.63436
4,541,2613.849342
5,414,2614.009306
3,584,2614.240303
5,401,2614.39731
-5,490,2614.58434
4,489,2614.778308
4,528,2614.991415
-2,800,2615.299998
3,583,2615.534966
-4,594,2615.77101
1,999,2616.153963
2,733,2616.451998
4,528,2616.660272
1,795,2616.971275
3,636,2617.227229
2,684,2617.492028
-2,730,2617.779031
-2,737,2618.071063
1,843,2618.396064
3,675,2618.662062
-3,652,2618.920065
5,427,2619.083063
-3,788,2619.39703
2,837,2619.733032
-1,883,2620.076041
-2,677,2620.336042
3,644,2620.598092
1,885,2620.938091
-3,641,2621.187136
-1,912,2621.544094
2,828,2621.86533
2,694,2622.138381
4,461,2622.31938
3,569,2622.545377
-3,695,2622.804338
-1,841,2623.126391
5,483,2623.317379
-5,413,2623.482338
3,571,2623.700347
2,699,2623.967338
3,611,2626.560441
1,756,2628.842289
-3,738,2630.126333
1,719,2631.246134
-2,700,2632.171722
-4,469,2633.067783
-3,586,2633.800863
4,497,2634.467585
5,440,2635.132573
1,751,2636.264941
4,474,2636.862799
-3,590,2637.632594
-2,684,2638.658844
1,754,2639.870465
-1,766,2640.880514
4,549,2641.569683
3,674,2642.486281
-4,552,2643.328861
-3,553,2644.053129
-2,808,2645.061368
-3,691,2645.984839
4,520,2646.691194
4,477,2647.268676
-4,487,2647.911685
-1,835,2649.030257
-3,612,2649.833063
-4,507,2650.398414
1,807,2651.381355
4,466,2652.012544
-1,745,2653.015025
-3,603,2653.797275
5,461,2654.42144
-3,771,2655.687665
1,781,2656.765841
-3,677,2657.650461
3,656,2658.447244
1,754,2659.368926
-2,715,2660.38048
2,733,2661.362453
1,728,2662.395458
-2,668,2664.936249
-2,692,2665.699108
1,738,2666.60053
-2,636,2667.381639
3,680,2668.104323
1,788,2669.171682
4,498,2670.591723
2,718,2671.465954
3,535,2672.229992
-4,548,2673.144412
-3,613,2674.097084
4,458,2674.672281
1,743,2675.797936
-2,712,2676.87813
-2,772,2677.90816
1,779,2678.953114
3,614,2679.811114
-1,830,2680.887368
3,598,2681.620368
1,679,2682.412365
-2,736,2683.283367
-2,720,2684.258369
-3,618,2685.044364
1,827,2686.044366
1,807,2687.044369
5,405,2687.678366
1,715,2688.525406
-1,847,2689.536367
-5,420,2690.077364
3,558,2690.877369
3,573,2691.554963
-3,608,2692.330971
-2,671,2693.318566
-2,667,2694.61863
